institution,unitid,state,control,carnegie,quarter,event_q,post,intl_share,total_enroll,ai_addressed,n_ai_terms,text_len,prohibition_present,detector_surveillance_present,misconduct_framing_present,sanction_present,permitted_use_present,disclosure_present,appeal_present,l2_protection_present,restrictive_idx,procedural_idx,net_restrictiveness,ai_governance_intensity
Arizona State University,104151,AZ,Public,R1,2021Q1,-7,0,0.145,80065.0,0,0.0,1185.0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona State University,104151,AZ,Public,R1,2021Q2,-6,0,0.145,80065.0,0,0.0,1064.0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona State University,104151,AZ,Public,R1,2021Q3,-5,0,0.145,80065.0,0,0.0,1064.0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona State University,104151,AZ,Public,R1,2021Q4,-4,0,0.145,80065.0,0,0.0,1068.0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona State University,104151,AZ,Public,R1,2022Q1,-3,0,0.145,80065.0,0,0.0,1081.0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona State University,104151,AZ,Public,R1,2022Q2,-2,0,0.145,80065.0,0,0.0,1081.0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona State University,104151,AZ,Public,R1,2022Q3,-1,0,0.145,80065.0,0,0.0,1057.0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona State University,104151,AZ,Public,R1,2022Q4,0,1,0.145,80065.0,0,0.0,1057.0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona State University,104151,AZ,Public,R1,2023Q1,1,1,0.145,80065.0,0,0.0,801.0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona State University,104151,AZ,Public,R1,2023Q2,2,1,0.145,80065.0,1,37.0,1001.0,0,0,1,0,1,0,0,0,1,1,0,2
Arizona State University,104151,AZ,Public,R1,2023Q3,3,1,0.145,80065.0,1,54.0,1191.0,1,0,1,0,1,1,0,0,2,2,0,4
Arizona State University,104151,AZ,Public,R1,2023Q4,4,1,0.145,80065.0,1,54.0,1191.0,1,0,1,0,1,1,0,0,2,2,0,4
Arizona State University,104151,AZ,Public,R1,2024Q1,5,1,0.145,80065.0,1,54.0,1191.0,1,0,1,0,1,1,0,0,2,2,0,4
Arizona State University,104151,AZ,Public,R1,2024Q2,6,1,0.145,80065.0,1,54.0,1189.0,1,0,1,0,1,1,0,0,2,2,0,4
Arizona State University,104151,AZ,Public,R1,2024Q3,7,1,0.145,80065.0,1,54.0,1189.0,1,0,1,0,1,1,0,0,2,2,0,4
Arizona State University,104151,AZ,Public,R1,2024Q4,8,1,0.145,80065.0,1,54.0,1189.0,1,0,1,0,1,1,0,0,2,2,0,4
Arizona State University,104151,AZ,Public,R1,2025Q1,9,1,0.145,80065.0,1,61.0,1274.0,1,0,1,0,1,1,0,0,2,2,0,4
Arizona State University,104151,AZ,Public,R1,2025Q2,10,1,0.145,80065.0,1,57.0,1189.0,1,0,1,0,1,1,0,0,2,2,0,4
Arizona State University,104151,AZ,Public,R1,2025Q3,11,1,0.145,80065.0,1,57.0,1189.0,1,0,1,0,1,1,0,0,2,2,0,4
Arizona State University,104151,AZ,Public,R1,2025Q4,12,1,0.145,80065.0,1,54.0,1262.0,1,0,1,0,1,1,0,0,2,2,0,4
Arizona State University,104151,AZ,Public,R1,2026Q1,13,1,0.145,80065.0,1,54.0,1266.0,1,0,1,0,1,1,0,0,2,2,0,4
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,2021Q1,-7,0,0.0151,22000.0,0,0.0,9735.0,0,0,0,0,0,0,0,0,0,0,0,0
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,2021Q2,-6,0,0.0151,22000.0,1,5.0,9399.0,0,0,0,0,0,0,0,0,0,0,0,0
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,2021Q3,-5,0,0.0151,22000.0,1,5.0,9357.0,0,0,0,0,0,0,0,0,0,0,0,0
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,2021Q4,-4,0,0.0151,22000.0,1,5.0,9357.0,0,0,0,0,0,0,0,0,0,0,0,0
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,2022Q1,-3,0,0.0151,22000.0,1,5.0,9357.0,0,0,0,0,0,0,0,0,0,0,0,0
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,2022Q2,-2,0,0.0151,22000.0,1,5.0,9534.0,0,0,0,0,0,0,0,0,0,0,0,0
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,2022Q3,-1,0,0.0151,22000.0,1,5.0,10144.0,0,0,0,0,0,0,0,0,0,0,0,0
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,2022Q4,0,1,0.0151,22000.0,1,5.0,10144.0,0,0,0,0,0,0,0,0,0,0,0,0
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,2023Q1,1,1,0.0151,22000.0,1,5.0,10146.0,0,0,0,0,0,0,0,0,0,0,0,0
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,2023Q2,2,1,0.0151,22000.0,1,5.0,10146.0,0,0,0,0,0,0,0,0,0,0,0,0
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,2023Q3,3,1,0.0151,22000.0,1,5.0,10191.0,0,0,0,0,0,0,0,0,0,0,0,0
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,2023Q4,4,1,0.0151,22000.0,1,5.0,10191.0,0,0,0,0,0,0,0,0,0,0,0,0
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,2024Q1,5,1,0.0151,22000.0,1,5.0,10191.0,0,0,0,0,0,0,0,0,0,0,0,0
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,2024Q2,6,1,0.0151,22000.0,1,5.0,10191.0,0,0,0,0,0,0,0,0,0,0,0,0
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,2024Q3,7,1,0.0151,22000.0,1,5.0,10191.0,0,0,0,0,0,0,0,0,0,0,0,0
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,2024Q4,8,1,0.0151,22000.0,1,5.0,10191.0,0,0,0,0,0,0,0,0,0,0,0,0
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,2025Q1,9,1,0.0151,22000.0,1,5.0,10191.0,0,0,0,0,0,0,0,0,0,0,0,0
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,2025Q2,10,1,0.0151,22000.0,1,5.0,10191.0,0,0,0,0,0,0,0,0,0,0,0,0
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,2025Q3,11,1,0.0151,22000.0,1,5.0,10191.0,0,0,0,0,0,0,0,0,0,0,0,0
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,2025Q4,12,1,0.0151,22000.0,1,5.0,10514.0,0,0,0,0,0,0,0,0,0,0,0,0
California Polytechnic State University-San Luis Obispo,110422,CA,Public,M,2026Q1,13,1,0.0151,22000.0,1,5.0,10561.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Davis,110644,CA,Public,R1,2021Q1,-7,0,0.1546,39679.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Davis,110644,CA,Public,R1,2021Q2,-6,0,0.1546,39679.0,0,0.0,1144.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Davis,110644,CA,Public,R1,2021Q3,-5,0,0.1546,39679.0,0,0.0,1144.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Davis,110644,CA,Public,R1,2021Q4,-4,0,0.1546,39679.0,0,0.0,1144.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Davis,110644,CA,Public,R1,2022Q1,-3,0,0.1546,39679.0,0,0.0,1110.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Davis,110644,CA,Public,R1,2022Q2,-2,0,0.1546,39679.0,0,0.0,1110.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Davis,110644,CA,Public,R1,2022Q3,-1,0,0.1546,39679.0,0,0.0,1110.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Davis,110644,CA,Public,R1,2022Q4,0,1,0.1546,39679.0,0,0.0,1110.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Davis,110644,CA,Public,R1,2023Q1,1,1,0.1546,39679.0,0,0.0,1110.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Davis,110644,CA,Public,R1,2023Q2,2,1,0.1546,39679.0,0,0.0,1110.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Davis,110644,CA,Public,R1,2023Q3,3,1,0.1546,39679.0,0,0.0,1115.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Davis,110644,CA,Public,R1,2023Q4,4,1,0.1546,39679.0,0,0.0,1115.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Davis,110644,CA,Public,R1,2024Q1,5,1,0.1546,39679.0,0,0.0,1115.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Davis,110644,CA,Public,R1,2024Q2,6,1,0.1546,39679.0,0,0.0,1110.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Davis,110644,CA,Public,R1,2024Q3,7,1,0.1546,39679.0,0,0.0,1110.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Davis,110644,CA,Public,R1,2024Q4,8,1,0.1546,39679.0,0,0.0,1110.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Davis,110644,CA,Public,R1,2025Q1,9,1,0.1546,39679.0,0,0.0,1110.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Davis,110644,CA,Public,R1,2025Q2,10,1,0.1546,39679.0,0,0.0,1111.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Davis,110644,CA,Public,R1,2025Q3,11,1,0.1546,39679.0,0,0.0,1111.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Davis,110644,CA,Public,R1,2025Q4,12,1,0.1546,39679.0,0,0.0,1111.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Davis,110644,CA,Public,R1,2026Q1,13,1,0.1546,39679.0,0,0.0,1111.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Irvine,110653,CA,Public,R1,2021Q1,-7,0,0.1699,35937.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Irvine,110653,CA,Public,R1,2021Q2,-6,0,0.1699,35937.0,1,1.0,335.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Irvine,110653,CA,Public,R1,2021Q3,-5,0,0.1699,35937.0,1,1.0,341.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Irvine,110653,CA,Public,R1,2021Q4,-4,0,0.1699,35937.0,1,1.0,341.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Irvine,110653,CA,Public,R1,2022Q1,-3,0,0.1699,35937.0,1,1.0,341.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Irvine,110653,CA,Public,R1,2022Q2,-2,0,0.1699,35937.0,1,1.0,341.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Irvine,110653,CA,Public,R1,2022Q3,-1,0,0.1699,35937.0,1,1.0,297.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Irvine,110653,CA,Public,R1,2022Q4,0,1,0.1699,35937.0,1,1.0,297.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Irvine,110653,CA,Public,R1,2023Q1,1,1,0.1699,35937.0,0,0.0,327.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Irvine,110653,CA,Public,R1,2023Q2,2,1,0.1699,35937.0,0,0.0,327.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Irvine,110653,CA,Public,R1,2023Q3,3,1,0.1699,35937.0,0,0.0,327.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Irvine,110653,CA,Public,R1,2023Q4,4,1,0.1699,35937.0,0,0.0,327.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Irvine,110653,CA,Public,R1,2024Q1,5,1,0.1699,35937.0,0,0.0,327.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Irvine,110653,CA,Public,R1,2024Q2,6,1,0.1699,35937.0,1,42.0,1696.0,0,1,0,0,0,0,0,0,1,0,1,1
University of California-Irvine,110653,CA,Public,R1,2024Q3,7,1,0.1699,35937.0,1,42.0,1700.0,0,1,0,0,0,0,0,0,1,0,1,1
University of California-Irvine,110653,CA,Public,R1,2024Q4,8,1,0.1699,35937.0,1,42.0,1700.0,0,1,0,0,0,0,0,0,1,0,1,1
University of California-Irvine,110653,CA,Public,R1,2025Q1,9,1,0.1699,35937.0,1,42.0,1716.0,0,1,0,0,0,0,0,0,1,0,1,1
University of California-Irvine,110653,CA,Public,R1,2025Q2,10,1,0.1699,35937.0,1,43.0,1834.0,0,1,0,0,0,0,0,0,1,0,1,1
University of California-Irvine,110653,CA,Public,R1,2025Q3,11,1,0.1699,35937.0,1,46.0,1832.0,0,1,0,0,0,0,0,0,1,0,1,1
University of California-Irvine,110653,CA,Public,R1,2025Q4,12,1,0.1699,35937.0,1,46.0,1832.0,0,1,0,0,0,0,0,0,1,0,1,1
University of California-Irvine,110653,CA,Public,R1,2026Q1,13,1,0.1699,35937.0,1,33.0,998.0,1,1,0,0,0,1,0,0,2,1,1,3
University of California-Los Angeles,110662,CA,Public,R1,2021Q1,-7,0,0.1415,46430.0,0,0.0,189.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Los Angeles,110662,CA,Public,R1,2021Q2,-6,0,0.1415,46430.0,0,0.0,212.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Los Angeles,110662,CA,Public,R1,2021Q3,-5,0,0.1415,46430.0,0,0.0,209.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Los Angeles,110662,CA,Public,R1,2021Q4,-4,0,0.1415,46430.0,0,0.0,210.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Los Angeles,110662,CA,Public,R1,2022Q1,-3,0,0.1415,46430.0,0,0.0,210.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Los Angeles,110662,CA,Public,R1,2022Q2,-2,0,0.1415,46430.0,0,0.0,210.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Los Angeles,110662,CA,Public,R1,2022Q3,-1,0,0.1415,46430.0,0,0.0,210.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Los Angeles,110662,CA,Public,R1,2022Q4,0,1,0.1415,46430.0,0,0.0,210.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Los Angeles,110662,CA,Public,R1,2023Q1,1,1,0.1415,46430.0,0,0.0,209.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Los Angeles,110662,CA,Public,R1,2023Q2,2,1,0.1415,46430.0,0,0.0,209.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Los Angeles,110662,CA,Public,R1,2023Q3,3,1,0.1415,46430.0,0,0.0,209.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Los Angeles,110662,CA,Public,R1,2023Q4,4,1,0.1415,46430.0,0,0.0,172.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Los Angeles,110662,CA,Public,R1,2024Q1,5,1,0.1415,46430.0,0,0.0,172.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Los Angeles,110662,CA,Public,R1,2024Q2,6,1,0.1415,46430.0,0,0.0,172.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Los Angeles,110662,CA,Public,R1,2024Q3,7,1,0.1415,46430.0,0,0.0,172.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Los Angeles,110662,CA,Public,R1,2024Q4,8,1,0.1415,46430.0,0,0.0,211.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Los Angeles,110662,CA,Public,R1,2025Q1,9,1,0.1415,46430.0,0,0.0,216.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Los Angeles,110662,CA,Public,R1,2025Q2,10,1,0.1415,46430.0,0,0.0,544.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Los Angeles,110662,CA,Public,R1,2025Q3,11,1,0.1415,46430.0,0,0.0,544.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Los Angeles,110662,CA,Public,R1,2025Q4,12,1,0.1415,46430.0,0,0.0,570.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-Los Angeles,110662,CA,Public,R1,2026Q1,13,1,0.1415,46430.0,1,19.0,897.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-San Diego,110680,CA,Public,R1,2021Q1,-7,0,0.2044,42006.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
University of California-San Diego,110680,CA,Public,R1,2021Q2,-6,0,0.2044,42006.0,1,2.0,269.0,0,0,1,0,0,0,1,0,1,1,0,2
University of California-San Diego,110680,CA,Public,R1,2021Q3,-5,0,0.2044,42006.0,1,2.0,269.0,0,0,1,0,0,0,1,0,1,1,0,2
University of California-San Diego,110680,CA,Public,R1,2021Q4,-4,0,0.2044,42006.0,1,4.0,3613.0,0,0,1,0,0,0,1,0,1,1,0,2
University of California-San Diego,110680,CA,Public,R1,2022Q1,-3,0,0.2044,42006.0,1,4.0,3613.0,0,0,1,0,0,0,1,0,1,1,0,2
University of California-San Diego,110680,CA,Public,R1,2022Q2,-2,0,0.2044,42006.0,1,4.0,3613.0,0,0,1,0,0,0,1,0,1,1,0,2
University of California-San Diego,110680,CA,Public,R1,2022Q3,-1,0,0.2044,42006.0,1,4.0,3613.0,0,0,1,0,0,0,1,0,1,1,0,2
University of California-San Diego,110680,CA,Public,R1,2022Q4,0,1,0.2044,42006.0,1,4.0,3613.0,0,0,1,0,0,0,1,0,1,1,0,2
University of California-San Diego,110680,CA,Public,R1,2023Q1,1,1,0.2044,42006.0,1,3.0,3613.0,0,0,1,0,0,0,1,0,1,1,0,2
University of California-San Diego,110680,CA,Public,R1,2023Q2,2,1,0.2044,42006.0,1,44.0,4559.0,1,0,1,1,0,0,1,0,3,1,2,4
University of California-San Diego,110680,CA,Public,R1,2023Q3,3,1,0.2044,42006.0,1,44.0,4559.0,1,0,1,1,0,0,1,0,3,1,2,4
University of California-San Diego,110680,CA,Public,R1,2023Q4,4,1,0.2044,42006.0,1,44.0,4559.0,1,0,1,1,0,0,1,0,3,1,2,4
University of California-San Diego,110680,CA,Public,R1,2024Q1,5,1,0.2044,42006.0,1,44.0,4559.0,1,0,1,1,0,0,1,0,3,1,2,4
University of California-San Diego,110680,CA,Public,R1,2024Q2,6,1,0.2044,42006.0,1,51.0,4927.0,1,0,1,1,0,0,1,0,3,1,2,4
University of California-San Diego,110680,CA,Public,R1,2024Q3,7,1,0.2044,42006.0,1,51.0,4927.0,1,0,1,1,0,0,1,0,3,1,2,4
University of California-San Diego,110680,CA,Public,R1,2024Q4,8,1,0.2044,42006.0,1,30.0,3613.0,0,0,1,0,0,0,1,0,1,1,0,2
University of California-San Diego,110680,CA,Public,R1,2025Q1,9,1,0.2044,42006.0,1,30.0,3613.0,0,0,1,0,0,0,1,0,1,1,0,2
University of California-San Diego,110680,CA,Public,R1,2025Q2,10,1,0.2044,42006.0,1,73.0,3613.0,0,0,1,1,0,0,1,0,2,1,1,3
University of California-San Diego,110680,CA,Public,R1,2025Q3,11,1,0.2044,42006.0,1,73.0,3613.0,0,0,1,1,0,0,1,0,2,1,1,3
University of California-San Diego,110680,CA,Public,R1,2025Q4,12,1,0.2044,42006.0,1,73.0,3613.0,0,0,1,1,0,0,1,0,2,1,1,3
University of California-San Diego,110680,CA,Public,R1,2026Q1,13,1,0.2044,42006.0,1,73.0,3613.0,0,0,1,1,0,0,1,0,2,1,1,3
Santa Clara University,122931,CA,Private,M,2021Q1,-7,0,0.1422,9178.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Clara University,122931,CA,Private,M,2021Q2,-6,0,0.1422,9178.0,0,0.0,798.0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Clara University,122931,CA,Private,M,2021Q3,-5,0,0.1422,9178.0,0,0.0,798.0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Clara University,122931,CA,Private,M,2021Q4,-4,0,0.1422,9178.0,0,0.0,798.0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Clara University,122931,CA,Private,M,2022Q1,-3,0,0.1422,9178.0,0,0.0,798.0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Clara University,122931,CA,Private,M,2022Q2,-2,0,0.1422,9178.0,0,0.0,798.0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Clara University,122931,CA,Private,M,2022Q3,-1,0,0.1422,9178.0,0,0.0,798.0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Clara University,122931,CA,Private,M,2022Q4,0,1,0.1422,9178.0,0,0.0,798.0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Clara University,122931,CA,Private,M,2023Q1,1,1,0.1422,9178.0,0,0.0,798.0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Clara University,122931,CA,Private,M,2023Q2,2,1,0.1422,9178.0,0,0.0,798.0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Clara University,122931,CA,Private,M,2023Q3,3,1,0.1422,9178.0,0,0.0,798.0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Clara University,122931,CA,Private,M,2023Q4,4,1,0.1422,9178.0,1,1.0,798.0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Clara University,122931,CA,Private,M,2024Q1,5,1,0.1422,9178.0,1,1.0,798.0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Clara University,122931,CA,Private,M,2024Q2,6,1,0.1422,9178.0,1,1.0,798.0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Clara University,122931,CA,Private,M,2024Q3,7,1,0.1422,9178.0,1,1.0,788.0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Clara University,122931,CA,Private,M,2024Q4,8,1,0.1422,9178.0,1,1.0,779.0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Clara University,122931,CA,Private,M,2025Q1,9,1,0.1422,9178.0,1,1.0,779.0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Clara University,122931,CA,Private,M,2025Q2,10,1,0.1422,9178.0,1,1.0,779.0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Clara University,122931,CA,Private,M,2025Q3,11,1,0.1422,9178.0,1,1.0,779.0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Clara University,122931,CA,Private,M,2025Q4,12,1,0.1422,9178.0,1,1.0,779.0,0,0,0,0,0,0,0,0,0,0,0,0
Santa Clara University,122931,CA,Private,M,2026Q1,13,1,0.1422,9178.0,1,1.0,779.0,0,0,1,0,0,0,0,0,1,0,1,1
University of Southern California,123961,CA,Private,R1,2021Q1,-7,0,0.2667,48945.0,0,0.0,690.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southern California,123961,CA,Private,R1,2021Q2,-6,0,0.2667,48945.0,0,0.0,1023.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southern California,123961,CA,Private,R1,2021Q3,-5,0,0.2667,48945.0,0,0.0,1026.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southern California,123961,CA,Private,R1,2021Q4,-4,0,0.2667,48945.0,0,0.0,1026.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southern California,123961,CA,Private,R1,2022Q1,-3,0,0.2667,48945.0,0,0.0,691.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southern California,123961,CA,Private,R1,2022Q2,-2,0,0.2667,48945.0,0,0.0,1036.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southern California,123961,CA,Private,R1,2022Q3,-1,0,0.2667,48945.0,0,0.0,1036.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southern California,123961,CA,Private,R1,2022Q4,0,1,0.2667,48945.0,0,0.0,1036.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southern California,123961,CA,Private,R1,2023Q1,1,1,0.2667,48945.0,0,0.0,1036.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southern California,123961,CA,Private,R1,2023Q2,2,1,0.2667,48945.0,0,0.0,1036.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southern California,123961,CA,Private,R1,2023Q3,3,1,0.2667,48945.0,0,0.0,1036.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southern California,123961,CA,Private,R1,2023Q4,4,1,0.2667,48945.0,0,0.0,1036.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southern California,123961,CA,Private,R1,2024Q1,5,1,0.2667,48945.0,0,0.0,1036.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southern California,123961,CA,Private,R1,2024Q2,6,1,0.2667,48945.0,0,0.0,1036.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southern California,123961,CA,Private,R1,2024Q3,7,1,0.2667,48945.0,0,0.0,1036.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southern California,123961,CA,Private,R1,2024Q4,8,1,0.2667,48945.0,0,0.0,1036.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southern California,123961,CA,Private,R1,2025Q1,9,1,0.2667,48945.0,1,2.0,1036.0,0,0,1,0,0,0,0,0,1,0,1,1
University of Southern California,123961,CA,Private,R1,2025Q2,10,1,0.2667,48945.0,1,2.0,1036.0,0,0,1,0,0,0,0,0,1,0,1,1
University of Southern California,123961,CA,Private,R1,2025Q3,11,1,0.2667,48945.0,1,1.0,1036.0,0,0,1,0,0,0,0,0,1,0,1,1
University of Southern California,123961,CA,Private,R1,2025Q4,12,1,0.2667,48945.0,1,26.0,1036.0,1,1,1,0,0,0,0,0,3,0,3,3
University of Southern California,123961,CA,Private,R1,2026Q1,13,1,0.2667,48945.0,1,28.0,1036.0,1,1,1,0,1,0,0,0,3,1,2,4
Colorado State University,126818,CO,Public,R1,2021Q1,-7,0,0.0475,33403.0,1,14.0,2114.0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado State University,126818,CO,Public,R1,2021Q2,-6,0,0.0475,33403.0,1,14.0,2114.0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado State University,126818,CO,Public,R1,2021Q3,-5,0,0.0475,33403.0,1,14.0,2114.0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado State University,126818,CO,Public,R1,2021Q4,-4,0,0.0475,33403.0,1,14.0,2155.0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado State University,126818,CO,Public,R1,2022Q1,-3,0,0.0475,33403.0,1,14.0,2155.0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado State University,126818,CO,Public,R1,2022Q2,-2,0,0.0475,33403.0,1,14.0,2155.0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado State University,126818,CO,Public,R1,2022Q3,-1,0,0.0475,33403.0,1,14.0,2155.0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado State University,126818,CO,Public,R1,2022Q4,0,1,0.0475,33403.0,1,14.0,2273.0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado State University,126818,CO,Public,R1,2023Q1,1,1,0.0475,33403.0,1,14.0,2273.0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado State University,126818,CO,Public,R1,2023Q2,2,1,0.0475,33403.0,1,14.0,2273.0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado State University,126818,CO,Public,R1,2023Q3,3,1,0.0475,33403.0,1,14.0,2273.0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado State University,126818,CO,Public,R1,2023Q4,4,1,0.0475,33403.0,1,14.0,2331.0,0,0,0,0,0,0,0,0,0,0,0,0
Colorado State University,126818,CO,Public,R1,2024Q1,5,1,0.0475,33403.0,1,14.0,2331.0,0,0,0,0,0,0,0,0,0,0,0,0
