unitid,year,pell_share
228459,2013,39.0
228468,2013,58.0
228486,2013,67.0
228501,2013,64.0
228529,2013,38.0
228547,2013,58.0
228608,2013,55.0
228680,2013,58.0
228699,2013,83.0
228705,2013,58.0
228723,2013,24.0
228769,2013,42.0
228778,2013,25.0
228787,2013,27.0
228796,2013,67.0
228802,2013,34.0
228875,2013,9.0
228884,2013,86.0
228981,2013,39.0
229018,2013,23.0
229027,2013,45.0
229036,2013,79.0
229063,2013,80.0
229115,2013,24.0
229151,2013,75.0
229160,2013,62.0
229179,2013,54.0
229267,2013,14.0
229319,2013,89.0
229328,2013,75.0
229355,2013,58.0
229416,2013,65.0
229425,2013,89.0
229504,2013,60.0
229522,2013,75.0
229540,2013,49.0
229656,2013,56.0
229780,2013,49.0
229799,2013,48.0
229814,2013,43.0
229832,2013,32.0
229841,2013,41.0
229887,2013,81.0
229957,2013,78.0
230010,2013,30.0
230038,2013,15.0
230047,2013,19.0
230056,2013,90.0
230065,2013,24.0
230135,2013,73.0
230144,2013,73.0
230162,2013,19.0
230171,2013,46.0
230199,2013,70.0
230205,2013,52.0
230214,2013,59.0
230366,2013,83.0
230384,2013,66.0
230418,2013,33.0
230472,2013,84.0
230490,2013,36.0
230597,2013,40.0
230603,2013,37.0
230621,2013,76.0
230630,2013,75.0
230676,2013,4.0
230728,2013,30.0
230737,2013,39.0
230746,2013,57.0
230764,2013,25.0
230782,2013,41.0
230807,2013,25.0
230816,2013,21.0
230825,2013,53.0
230834,2013,32.0
230852,2013,25.0
230861,2013,63.0
230889,2013,50.0
230898,2013,41.0
230913,2013,36.0
230931,2013,35.0
230940,2013,38.0
230959,2013,16.0
230977,2013,31.0
230995,2013,34.0
231004,2013,53.0
231059,2013,16.0
231077,2013,79.0
231086,2013,51.0
231095,2013,59.0
231165,2013,39.0
231174,2013,18.0
231280,2013,47.0
231411,2013,54.0
231420,2013,51.0
231536,2013,54.0
231554,2013,51.0
231581,2013,30.0
231624,2013,10.0
231651,2013,40.0
231688,2013,38.0
231697,2013,55.0
231712,2013,14.0
231721,2013,100.0
231785,2013,86.0
231828,2013,87.0
231837,2013,41.0
231873,2013,56.0
231882,2013,74.0
232016,2013,58.0
232025,2013,41.0
232043,2013,31.0
232052,2013,76.0
232089,2013,65.0
232186,2013,25.0
232195,2013,31.0
232256,2013,18.0
232265,2013,41.0
232308,2013,41.0
232414,2013,53.0
232423,2013,13.0
232450,2013,52.0
232502,2013,89.0
232557,2013,40.0
232566,2013,27.0
232575,2013,44.0
232609,2013,37.0
232672,2013,59.0
232681,2013,15.0
232706,2013,28.0
232788,2013,72.0
232797,2013,93.0
232867,2013,57.0
232919,2013,64.0
232937,2013,68.0
232946,2013,42.0
232982,2013,34.0
233019,2013,71.0
233037,2013,78.0
233082,2013,0.0
233091,2013,90.0
233116,2013,48.0
233277,2013,29.0
233286,2013,85.0
233295,2013,24.0
233301,2013,30.0
233310,2013,50.0
233329,2013,86.0
233338,2013,49.0
233356,2013,0.0
233374,2013,14.0
233408,2013,50.0
233426,2013,20.0
233541,2013,28.0
233611,2013,31.0
233639,2013,74.0
233648,2013,76.0
233657,2013,100.0
233666,2013,68.0
233684,2013,22.0
233718,2013,30.0
233754,2013,50.0
233772,2013,60.0
233897,2013,52.0
233903,2013,66.0
233921,2013,15.0
233949,2013,59.0
234030,2013,28.0
234076,2013,13.0
234085,2013,13.0
234119,2013,85.0
234137,2013,54.0
234155,2013,67.0
234164,2013,71.0
234173,2013,42.0
234191,2013,97.0
234207,2013,10.0
234225,2013,70.0
234359,2013,31.0
234377,2013,68.0
234401,2013,70.0
234492,2013,49.0
234650,2013,76.0
234669,2013,29.0
234696,2013,61.0
234711,2013,58.0
234739,2013,78.0
234784,2013,78.0
234827,2013,37.0
234845,2013,53.0
234924,2013,72.0
234933,2013,48.0
234951,2013,67.0
234979,2013,50.0
235024,2013,43.0
235088,2013,57.0
235097,2013,41.0
235103,2013,39.0
235149,2013,26.0
235158,2013,76.0
235167,2013,35.0
235237,2013,45.0
235307,2013,45.0
235316,2013,17.0
235334,2013,61.0
235343,2013,34.0
235352,2013,83.0
235422,2013,91.0
235431,2013,47.0
235495,2013,55.0
235501,2013,75.0
235510,2013,85.0
235529,2013,80.0
235583,2013,68.0
235671,2013,57.0
235699,2013,37.0
235750,2013,59.0
235769,2013,56.0
235954,2013,83.0
236018,2013,83.0
236027,2013,73.0
236072,2013,33.0
236133,2013,36.0
236188,2013,39.0
236212,2013,67.0
236230,2013,30.0
236258,2013,46.0
236328,2013,12.0
236382,2013,51.0
236452,2013,33.0
236504,2013,41.0
236513,2013,69.0
236531,2013,76.0
236577,2013,29.0
236595,2013,20.0
236610,2013,27.0
236638,2013,35.0
236656,2013,44.0
236692,2013,66.0
236708,2013,49.0
236744,2013,90.0
236753,2013,43.0
236887,2013,63.0
236896,2013,29.0
236939,2013,33.0
236948,2013,23.0
236975,2013,58.0
236993,2013,86.0
237011,2013,24.0
237039,2013,45.0
237057,2013,12.0
237066,2013,29.0
237109,2013,61.0
237118,2013,50.0
237127,2013,100.0
237136,2013,55.0
237145,2013,60.0
237172,2013,77.0
237181,2013,50.0
237215,2013,58.0
237242,2013,94.0
237303,2013,75.0
237312,2013,42.0
237321,2013,85.0
237330,2013,49.0
237358,2013,40.0
237367,2013,48.0
237385,2013,60.0
237437,2013,96.0
237473,2013,57.0
237491,2013,38.0
237525,2013,45.0
237543,2013,77.0
237552,2013,52.0
237561,2013,42.0
237570,2013,36.0
237598,2013,97.0
237604,2013,81.0
237613,2013,83.0
237640,2013,38.0
237686,2013,65.0
237701,2013,60.0
237729,2013,67.0
237783,2013,74.0
237792,2013,35.0
237817,2013,62.0
237844,2013,100.0
237899,2013,53.0
237932,2013,46.0
237950,2013,49.0
237969,2013,37.0
237978,2013,100.0
237987,2013,97.0
237996,2013,82.0
238005,2013,87.0
238014,2013,72.0
238032,2013,27.0
238078,2013,28.0
238096,2013,100.0
238166,2013,54.0
238175,2013,66.0
238193,2013,60.0
238263,2013,42.0
238324,2013,0.0
238333,2013,29.0
238397,2013,61.0
238430,2013,44.0
238458,2013,27.0
238476,2013,31.0
238616,2013,29.0
238661,2013,41.0
238722,2013,43.0
238759,2013,50.0
238786,2013,70.0
238810,2013,58.0
238892,2013,78.0
238980,2013,45.0
239008,2013,48.0
239017,2013,18.0
239071,2013,45.0
239080,2013,43.0
239105,2013,17.0
239132,2013,73.0
239220,2013,52.0
239248,2013,65.0
239309,2013,47.0
239318,2013,23.0
239372,2013,44.0
239390,2013,65.0
239442,2013,66.0
239460,2013,66.0
239488,2013,59.0
239503,2013,68.0
239512,2013,34.0
239628,2013,36.0
239716,2013,24.0
239743,2013,53.0
239877,2013,76.0
239910,2013,62.0
239929,2013,94.0
240055,2013,40.0
240107,2013,36.0
240116,2013,55.0
240125,2013,42.0
240170,2013,52.0
240189,2013,30.0
240198,2013,55.0
240240,2013,74.0
240268,2013,25.0
240277,2013,31.0
240329,2013,21.0
240338,2013,38.0
240365,2013,28.0
240374,2013,41.0
240392,2013,86.0
240417,2013,27.0
240426,2013,37.0
240444,2013,14.0
240453,2013,38.0
240462,2013,30.0
240471,2013,33.0
240480,2013,31.0
240505,2013,35.0
240514,2013,42.0
240596,2013,44.0
240620,2013,45.0
240657,2013,34.0
240666,2013,35.0
240693,2013,21.0
240709,2013,80.0
240718,2013,59.0
240727,2013,21.0
240736,2013,88.0
240745,2013,90.0
240754,2013,59.0
240790,2013,86.0
240879,2013,67.0
240985,2013,88.0
241100,2013,67.0
241128,2013,68.0
241146,2013,97.0
241182,2013,84.0
241191,2013,93.0
241216,2013,90.0
241225,2013,100.0
241304,2013,96.0
241377,2013,95.0
241386,2013,93.0
241395,2013,88.0
241410,2013,89.0
241517,2013,91.0
241614,2013,100.0
241720,2013,92.0
241739,2013,95.0
241766,2013,88.0
241836,2013,96.0
241906,2013,99.0
241951,2013,83.0
242042,2013,94.0
242112,2013,99.0
242121,2013,99.0
242130,2013,99.0
242149,2013,97.0
242316,2013,100.0
242413,2013,99.0
242422,2013,93.0
242556,2013,68.0
242565,2013,80.0
242583,2013,95.0
242617,2013,89.0
242626,2013,96.0
242635,2013,95.0
242644,2013,98.0
242653,2013,80.0
242662,2013,95.0
242680,2013,93.0
242699,2013,96.0
242705,2013,90.0
242750,2013,100.0
242820,2013,51.0
242884,2013,95.0
242945,2013,98.0
242954,2013,100.0
242972,2013,89.0
242981,2013,96.0
243072,2013,95.0
243106,2013,86.0
243115,2013,87.0
243133,2013,74.0
243142,2013,81.0
243151,2013,76.0
243179,2013,84.0
243188,2013,88.0
243197,2013,67.0
243212,2013,83.0
243221,2013,63.0
243346,2013,96.0
243407,2013,100.0
243443,2013,76.0
243568,2013,83.0
243577,2013,77.0
243586,2013,93.0
243601,2013,95.0
243638,2013,97.0
243647,2013,97.0
243665,2013,63.0
243744,2013,15.0
243780,2013,19.0
243799,2013,60.0
243823,2013,63.0
243832,2013,88.0
243841,2013,95.0
244011,2013,68.0
244154,2013,85.0
244190,2013,17.0
244233,2013,91.0
244279,2013,73.0
244437,2013,60.0
244446,2013,80.0
244491,2013,59.0
244561,2013,75.0
244613,2013,71.0
245069,2013,56.0
245281,2013,100.0
245290,2013,97.0
245342,2013,94.0
245421,2013,93.0
245430,2013,79.0
245625,2013,40.0
245652,2013,33.0
245883,2013,30.0
245953,2013,42.0
245962,2013,74.0
245980,2013,89.0
245999,2013,47.0
246008,2013,100.0
246017,2013,21.0
246071,2013,61.0
246202,2013,86.0
246266,2013,82.0
246354,2013,64.0
246406,2013,100.0
246415,2013,100.0
246460,2013,85.0
246594,2013,95.0
246789,2013,0.0
246813,2013,71.0
246895,2013,36.0
246974,2013,88.0
247010,2013,95.0
247047,2013,72.0
247065,2013,90.0
247153,2013,80.0
247409,2013,65.0
247603,2013,44.0
247649,2013,17.0
247700,2013,100.0
247773,2013,40.0
247834,2013,28.0
247940,2013,67.0
248165,2013,100.0
248192,2013,62.0
248305,2013,84.0
248314,2013,100.0
248527,2013,100.0
248606,2013,61.0
248624,2013,87.0
248633,2013,62.0
248660,2013,75.0
248703,2013,73.0
248846,2013,47.0
248925,2013,72.0
248934,2013,72.0
249140,2013,6.0
249238,2013,57.0
249566,2013,64.0
249609,2013,79.0
250027,2013,76.0
250072,2013,33.0
250285,2013,75.0
250498,2013,80.0
250601,2013,81.0
250744,2013,91.0
250902,2013,88.0
250993,2013,79.0
251075,2013,89.0
251251,2013,67.0
251260,2013,61.0
251312,2013,52.0
260293,2013,85.0
260336,2013,63.0
260354,2013,97.0
260363,2013,65.0
260372,2013,92.0
260664,2013,71.0
260691,2013,47.0
260789,2013,70.0
260813,2013,50.0
260901,2013,78.0
260910,2013,76.0
260929,2013,78.0
260947,2013,50.0
260965,2013,86.0
260974,2013,67.0
261375,2013,46.0
261384,2013,21.0
261393,2013,52.0
261436,2013,48.0
261472,2013,80.0
261676,2013,57.0
261685,2013,70.0
261719,2013,69.0
261773,2013,0.0
261861,2013,90.0
261931,2013,100.0
262031,2013,37.0
262086,2013,40.0
262129,2013,26.0
262165,2013,0.0
262235,2013,75.0
262299,2013,96.0
262332,2013,60.0
262341,2013,55.0
262369,2013,77.0
262402,2013,0.0
262509,2013,78.0
262660,2013,95.0
362700,2013,67.0
362782,2013,39.0
363013,2013,70.0
363077,2013,66.0
363147,2013,67.0
363165,2013,45.0
363387,2013,77.0
363439,2013,100.0
363590,2013,81.0
363633,2013,71.0
363679,2013,62.0
363712,2013,50.0
363882,2013,75.0
363907,2013,98.0
363916,2013,100.0
363934,2013,51.0
364016,2013,43.0
364025,2013,36.0
364168,2013,55.0
364326,2013,77.0
364335,2013,71.0
364548,2013,57.0
364575,2013,77.0
364584,2013,84.0
364627,2013,78.0
364636,2013,48.0
364751,2013,96.0
364760,2013,85.0
364812,2013,80.0
364946,2013,64.0
364955,2013,84.0
364964,2013,33.0
364973,2013,54.0
365055,2013,84.0
365073,2013,100.0
365091,2013,61.0
365125,2013,68.0
365198,2013,78.0
365204,2013,83.0
365213,2013,29.0
365240,2013,21.0
365374,2013,35.0
365383,2013,88.0
365480,2013,58.0
365505,2013,69.0
365569,2013,80.0
365693,2013,26.0
365763,2013,71.0
365824,2013,67.0
365833,2013,62.0
366003,2013,8.0
366155,2013,100.0
366191,2013,56.0
366252,2013,42.0
366261,2013,46.0
366270,2013,67.0
366289,2013,70.0
366340,2013,81.0
366395,2013,43.0
366401,2013,30.0
366438,2013,93.0
366465,2013,78.0
366535,2013,88.0
366544,2013,80.0
366553,2013,77.0
366580,2013,82.0
366623,2013,40.0
366632,2013,69.0
366650,2013,88.0
366678,2013,84.0
366696,2013,86.0
366711,2013,47.0
366748,2013,83.0
366960,2013,78.0
367024,2013,90.0
367051,2013,78.0
367088,2013,67.0
367097,2013,77.0
367103,2013,100.0
367112,2013,98.0
367130,2013,65.0
367158,2013,78.0
367194,2013,31.0
367334,2013,73.0
367361,2013,50.0
367398,2013,63.0
367431,2013,54.0
367459,2013,54.0
367662,2013,44.0
367839,2013,6.0
367875,2013,67.0
367884,2013,81.0
367909,2013,88.0
367936,2013,76.0
367972,2013,84.0
367981,2013,70.0
368036,2013,39.0
368230,2013,90.0
368364,2013,78.0
368407,2013,85.0
368443,2013,76.0
368452,2013,55.0
368540,2013,84.0
368601,2013,87.0
368629,2013,40.0
368647,2013,65.0
368771,2013,57.0
368780,2013,86.0
368805,2013,92.0
368832,2013,63.0
368911,2013,85.0
369084,2013,68.0
369109,2013,95.0
369400,2013,61.0
369419,2013,49.0
369446,2013,94.0
369516,2013,71.0
369668,2013,67.0
369686,2013,91.0
369695,2013,71.0
369783,2013,85.0
369862,2013,97.0
369905,2013,90.0
369950,2013,48.0
371034,2013,70.0
371052,2013,92.0
371140,2013,92.0
371265,2013,81.0
371690,2013,49.0
371760,2013,82.0
371779,2013,83.0
371830,2013,63.0
371928,2013,57.0
371964,2013,62.0
371982,2013,93.0
372000,2013,93.0
372028,2013,76.0
372037,2013,90.0
372073,2013,75.0
372082,2013,100.0
372240,2013,100.0
372329,2013,69.0
372356,2013,43.0
372462,2013,90.0
372578,2013,63.0
372718,2013,60.0
372772,2013,69.0
372921,2013,91.0
372958,2013,86.0
373058,2013,74.0
373085,2013,84.0
373216,2013,50.0
373456,2013,72.0
373526,2013,90.0
373605,2013,97.0
373678,2013,79.0
373696,2013,68.0
373711,2013,29.0
373784,2013,85.0
373890,2013,76.0
374316,2013,92.0
374343,2013,84.0
374440,2013,50.0
374574,2013,83.0
374592,2013,55.0
374875,2013,71.0
374927,2013,78.0
374972,2013,82.0
374990,2013,97.0
375106,2013,68.0
375230,2013,100.0
375300,2013,81.0
375319,2013,88.0
375373,2013,35.0
375407,2013,57.0
375416,2013,90.0
375489,2013,67.0
375540,2013,90.0
375568,2013,100.0
375647,2013,63.0
375656,2013,63.0
375683,2013,65.0
375692,2013,81.0
375708,2013,79.0
375717,2013,60.0
375726,2013,63.0
375735,2013,79.0
375744,2013,70.0
375753,2013,82.0
375762,2013,33.0
375841,2013,63.0
375939,2013,75.0
375966,2013,62.0
375984,2013,99.0
376224,2013,99.0
376242,2013,100.0
376288,2013,71.0
376321,2013,80.0
376330,2013,100.0
376385,2013,86.0
376446,2013,78.0
376631,2013,85.0
376668,2013,100.0
376677,2013,89.0
376695,2013,98.0
376950,2013,33.0
376987,2013,44.0
377069,2013,85.0
377111,2013,84.0
377193,2013,100.0
377218,2013,73.0
377272,2013,92.0
377281,2013,95.0
377315,2013,78.0
377342,2013,75.0
377449,2013,71.0
377458,2013,48.0
377485,2013,36.0
377546,2013,39.0
377555,2013,41.0
377564,2013,56.0
377652,2013,96.0
377661,2013,89.0
377670,2013,92.0
377722,2013,53.0
377759,2013,93.0
378105,2013,91.0
378406,2013,67.0
378576,2013,68.0
378886,2013,75.0
378956,2013,72.0
379029,2013,88.0
379135,2013,95.0
379621,2013,100.0
379746,2013,0.0
379782,2013,74.0
380067,2013,98.0
380094,2013,90.0
380359,2013,72.0
380368,2013,70.0
380377,2013,94.0
380401,2013,71.0
380438,2013,80.0
380456,2013,87.0
380465,2013,69.0
380474,2013,48.0
381255,2013,95.0
381282,2013,82.0
381325,2013,75.0
381334,2013,88.0
381361,2013,64.0
381370,2013,69.0
381404,2013,80.0
381486,2013,70.0
381529,2013,85.0
381617,2013,75.0
381635,2013,68.0
381644,2013,61.0
381699,2013,83.0
381705,2013,98.0
381732,2013,57.0
381750,2013,100.0
381787,2013,68.0
381866,2013,68.0
381909,2013,84.0
381945,2013,78.0
382063,2013,67.0
382258,2013,49.0
382267,2013,48.0
382276,2013,71.0
382416,2013,43.0
382461,2013,83.0
382504,2013,87.0
382771,2013,92.0
382780,2013,76.0
382896,2013,70.0
382902,2013,66.0
382911,2013,40.0
382957,2013,88.0
383084,2013,44.0
383163,2013,83.0
383172,2013,27.0
383190,2013,76.0
383251,2013,95.0
383279,2013,58.0
383297,2013,64.0
383312,2013,65.0
383330,2013,84.0
383367,2013,50.0
383464,2013,99.0
383507,2013,40.0
383525,2013,100.0
383765,2013,84.0
383792,2013,95.0
383899,2013,65.0
383950,2013,99.0
383996,2013,77.0
384254,2013,10.0
384333,2013,58.0
384342,2013,36.0
384412,2013,50.0
384421,2013,56.0
385008,2013,82.0
385132,2013,62.0
385503,2013,94.0
385549,2013,88.0
385619,2013,63.0
386153,2013,75.0
386472,2013,91.0
387660,2013,100.0
387819,2013,100.0
387925,2013,60.0
388043,2013,88.0
388520,2013,50.0
388663,2013,44.0
389727,2013,87.0
389860,2013,77.0
390701,2013,44.0
390905,2013,57.0
391005,2013,62.0
391333,2013,75.0
391546,2013,50.0
391564,2013,69.0
391759,2013,0.0
392257,2013,88.0
392415,2013,86.0
392798,2013,83.0
392840,2013,55.0
393180,2013,75.0
393524,2013,62.0
393649,2013,57.0
393861,2013,33.0
393977,2013,97.0
395195,2013,35.0
395362,2013,71.0
395690,2013,83.0
397270,2013,100.0
397942,2013,58.0
398130,2013,81.0
398574,2013,80.0
399212,2013,33.0
399869,2013,79.0
399911,2013,25.0
400080,2013,92.0
400187,2013,45.0
401223,2013,50.0
401339,2013,95.0
401481,2013,100.0
401764,2013,53.0
402563,2013,66.0
402776,2013,85.0
402800,2013,76.0
403414,2013,100.0
403469,2013,68.0
403478,2013,49.0
403487,2013,52.0
404037,2013,47.0
404055,2013,83.0
404073,2013,73.0
404082,2013,82.0
404338,2013,67.0
404365,2013,82.0
404374,2013,90.0
404383,2013,84.0
404426,2013,48.0
404499,2013,72.0
404505,2013,70.0
404514,2013,70.0
404648,2013,81.0
404684,2013,70.0
404718,2013,73.0
404806,2013,97.0
404912,2013,45.0
404994,2013,84.0
405012,2013,61.0
405021,2013,65.0
405058,2013,38.0
405076,2013,77.0
405748,2013,86.0
405854,2013,52.0
405872,2013,26.0
405997,2013,94.0
406024,2013,65.0
406033,2013,60.0
406149,2013,78.0
406194,2013,86.0
406200,2013,95.0
406219,2013,92.0
406325,2013,83.0
406361,2013,88.0
406413,2013,76.0
406422,2013,47.0
406486,2013,53.0
406495,2013,23.0
406547,2013,100.0
407009,2013,50.0
407054,2013,61.0
407063,2013,69.0
407090,2013,0.0
407142,2013,54.0
407151,2013,77.0
407179,2013,72.0
407285,2013,88.0
407319,2013,79.0
407328,2013,71.0
407355,2013,62.0
407391,2013,70.0
407407,2013,65.0
407425,2013,48.0
407434,2013,75.0
407452,2013,0.0
407461,2013,82.0
407470,2013,90.0
407489,2013,90.0
407513,2013,37.0
407522,2013,35.0
407568,2013,71.0
407577,2013,96.0
407595,2013,79.0
407601,2013,67.0
407683,2013,87.0
407708,2013,74.0
407726,2013,77.0
407735,2013,76.0
407832,2013,67.0
408039,2013,80.0
408066,2013,72.0
408163,2013,63.0
408312,2013,59.0
408385,2013,80.0
408394,2013,67.0
408729,2013,79.0
408844,2013,90.0
408862,2013,90.0
409032,2013,100.0
409069,2013,72.0
409120,2013,94.0
409193,2013,100.0
409315,2013,82.0
409537,2013,87.0
409591,2013,78.0
409670,2013,84.0
409698,2013,53.0
409874,2013,88.0
410070,2013,67.0
410256,2013,61.0
410283,2013,85.0
410496,2013,78.0
410502,2013,77.0
410520,2013,75.0
410788,2013,77.0
410797,2013,90.0
410964,2013,25.0
411055,2013,90.0
411684,2013,76.0
412003,2013,70.0
412173,2013,92.0
412535,2013,71.0
412544,2013,51.0
412599,2013,93.0
412650,2013,0.0
413176,2013,83.0
413343,2013,92.0
413413,2013,100.0
413617,2013,81.0
413626,2013,90.0
413680,2013,60.0
413778,2013,77.0
413802,2013,100.0
413820,2013,88.0
413839,2013,86.0
413848,2013,73.0
413857,2013,75.0
413866,2013,86.0
413884,2013,88.0
413945,2013,79.0
413972,2013,92.0
414054,2013,68.0
414063,2013,34.0
414124,2013,81.0
414160,2013,72.0
414452,2013,85.0
414461,2013,94.0
414489,2013,61.0
414531,2013,78.0
414540,2013,38.0
414559,2013,76.0
414568,2013,85.0
414586,2013,92.0
414595,2013,75.0
414708,2013,89.0
414823,2013,63.0
414841,2013,95.0
414869,2013,60.0
414878,2013,0.0
414911,2013,70.0
414939,2013,93.0
415039,2013,68.0
415057,2013,62.0
415729,2013,71.0
415774,2013,100.0
415987,2013,75.0
416458,2013,92.0
416670,2013,84.0
416971,2013,42.0
416980,2013,82.0
417008,2013,64.0
417062,2013,70.0
417105,2013,64.0
417123,2013,56.0
417132,2013,90.0
417178,2013,71.0
417187,2013,87.0
417248,2013,44.0
417257,2013,82.0
417275,2013,67.0
417318,2013,74.0
417327,2013,88.0
417381,2013,93.0
417406,2013,100.0
417442,2013,50.0
417503,2013,50.0
417549,2013,89.0
417600,2013,79.0
417628,2013,73.0
417637,2013,74.0
417646,2013,100.0
417655,2013,74.0
417673,2013,80.0
417682,2013,75.0
417716,2013,81.0
417725,2013,90.0
417734,2013,50.0
417752,2013,57.0
