unitid,year,state,retention_rate,system,adoption_year,treated,post,event_time
190637,2010,NY,0.8,,,0,0,
190637,2011,NY,0.79,,,0,0,
190637,2012,NY,0.82,,,0,0,
190637,2013,NY,0.81,,,0,0,
190637,2014,NY,0.83,,,0,0,
190637,2015,NY,0.83,,,0,0,
190637,2016,NY,0.86,,,0,0,
190637,2017,NY,0.83,,,0,0,
190637,2018,NY,0.81,,,0,0,
190637,2019,NY,0.83,,,0,0,
190637,2020,NY,0.81,,,0,0,
190646,2009,NY,0.69,,,0,0,
190646,2010,NY,0.64,,,0,0,
190646,2011,NY,0.64,,,0,0,
190646,2012,NY,0.66,,,0,0,
190646,2013,NY,0.65,,,0,0,
190646,2014,NY,0.65,,,0,0,
190646,2015,NY,0.63,,,0,0,
190646,2016,NY,0.66,,,0,0,
190646,2017,NY,0.7,,,0,0,
190646,2018,NY,0.58,,,0,0,
190646,2019,NY,0.62,,,0,0,
190646,2020,NY,0.49,,,0,0,
190655,2009,NY,0.8,,,0,0,
190655,2010,NY,0.74,,,0,0,
190655,2011,NY,0.74,,,0,0,
190655,2012,NY,0.77,,,0,0,
190655,2013,NY,0.77,,,0,0,
190655,2014,NY,0.75,,,0,0,
190655,2015,NY,0.76,,,0,0,
190655,2016,NY,0.77,,,0,0,
190655,2017,NY,0.78,,,0,0,
190655,2018,NY,0.69,,,0,0,
190655,2019,NY,0.68,,,0,0,
190655,2020,NY,0.62,,,0,0,
190664,2009,NY,0.86,,,0,0,
190664,2010,NY,0.88,,,0,0,
190664,2011,NY,0.87,,,0,0,
190664,2012,NY,0.87,,,0,0,
190664,2013,NY,0.84,,,0,0,
190664,2014,NY,0.86,,,0,0,
190664,2015,NY,0.85,,,0,0,
190664,2016,NY,0.84,,,0,0,
190664,2017,NY,0.84,,,0,0,
190664,2018,NY,0.84,,,0,0,
190664,2019,NY,0.82,,,0,0,
190664,2020,NY,0.83,,,0,0,
190691,2009,NY,0.75,,,0,0,
190691,2010,NY,0.75,,,0,0,
190691,2011,NY,0.78,,,0,0,
190691,2012,NY,0.77,,,0,0,
190691,2013,NY,0.74,,,0,0,
190691,2014,NY,0.77,,,0,0,
190691,2015,NY,0.74,,,0,0,
190691,2016,NY,0.73,,,0,0,
190691,2017,NY,0.71,,,0,0,
190691,2018,NY,0.64,,,0,0,
190691,2019,NY,0.62,,,0,0,
190691,2020,NY,0.63,,,0,0,
191126,2009,NY,0.86,,,0,0,
191126,2011,NY,0.84,,,0,0,
191126,2012,NY,0.85,,,0,0,
191126,2013,NY,0.88,,,0,0,
191126,2014,NY,0.89,,,0,0,
191126,2015,NY,0.9,,,0,0,
191126,2016,NY,0.89,,,0,0,
191126,2017,NY,0.89,,,0,0,
191126,2018,NY,0.89,,,0,0,
191126,2019,NY,0.89,,,0,0,
191126,2020,NY,0.88,,,0,0,
196006,2009,NY,0.69,,,0,0,
196006,2010,NY,0.85,,,0,0,
196006,2011,NY,0.66,,,0,0,
196006,2012,NY,0.79,,,0,0,
196006,2013,NY,0.85,,,0,0,
196006,2014,NY,0.86,,,0,0,
196006,2015,NY,0.88,,,0,0,
196006,2016,NY,0.69,,,0,0,
196006,2017,NY,0.65,,,0,0,
196006,2018,NY,0.69,,,0,0,
196006,2019,NY,0.78,,,0,0,
196006,2020,NY,0.78,,,0,0,
196015,2009,NY,0.52,,,0,0,
196015,2010,NY,0.67,,,0,0,
196015,2011,NY,0.75,,,0,0,
196015,2012,NY,0.75,,,0,0,
196015,2013,NY,0.76,,,0,0,
196015,2014,NY,0.76,,,0,0,
196015,2015,NY,0.83,,,0,0,
196015,2016,NY,0.71,,,0,0,
196015,2017,NY,0.77,,,0,0,
196015,2018,NY,0.76,,,0,0,
196015,2019,NY,0.7,,,0,0,
196015,2020,NY,0.7,,,0,0,
196024,2009,NY,0.61,,,0,0,
196024,2010,NY,0.68,,,0,0,
196024,2011,NY,0.8,,,0,0,
196024,2012,NY,0.68,,,0,0,
196024,2013,NY,0.69,,,0,0,
196024,2014,NY,0.69,,,0,0,
196024,2015,NY,0.75,,,0,0,
196024,2016,NY,0.73,,,0,0,
196024,2017,NY,0.74,,,0,0,
196024,2018,NY,0.79,,,0,0,
196024,2019,NY,0.73,,,0,0,
196024,2020,NY,0.76,,,0,0,
196033,2009,NY,0.59,,,0,0,
196033,2010,NY,0.84,,,0,0,
196033,2011,NY,0.85,,,0,0,
196033,2012,NY,0.74,,,0,0,
196033,2013,NY,0.74,,,0,0,
196033,2014,NY,0.77,,,0,0,
196033,2015,NY,0.73,,,0,0,
196033,2016,NY,0.69,,,0,0,
196033,2017,NY,0.73,,,0,0,
196033,2018,NY,0.74,,,0,0,
196033,2019,NY,0.77,,,0,0,
196033,2020,NY,0.76,,,0,0,
196042,2009,NY,0.75,,,0,0,
196042,2010,NY,0.8,,,0,0,
196042,2011,NY,0.84,,,0,0,
196042,2012,NY,0.8,,,0,0,
196042,2013,NY,0.82,,,0,0,
196042,2014,NY,0.8,,,0,0,
196042,2015,NY,0.79,,,0,0,
196042,2016,NY,0.81,,,0,0,
196042,2017,NY,0.83,,,0,0,
196042,2018,NY,0.84,,,0,0,
196042,2019,NY,0.8,,,0,0,
196042,2020,NY,0.83,,,0,0,
196051,2009,NY,0.51,,,0,0,
196051,2010,NY,0.57,,,0,0,
196051,2011,NY,0.62,,,0,0,
196051,2012,NY,0.69,,,0,0,
196051,2013,NY,0.67,,,0,0,
196051,2014,NY,0.77,,,0,0,
196051,2015,NY,0.68,,,0,0,
196051,2016,NY,0.65,,,0,0,
196051,2017,NY,0.55,,,0,0,
196051,2018,NY,0.64,,,0,0,
196051,2019,NY,0.68,,,0,0,
196051,2020,NY,0.73,,,0,0,
196060,2009,NY,0.85,,,0,0,
196060,2010,NY,0.86,,,0,0,
196060,2011,NY,0.84,,,0,0,
196060,2012,NY,0.83,,,0,0,
196060,2013,NY,0.81,,,0,0,
196060,2014,NY,0.81,,,0,0,
196060,2015,NY,0.82,,,0,0,
196060,2016,NY,0.84,,,0,0,
196060,2017,NY,0.83,,,0,0,
196060,2018,NY,0.81,,,0,0,
196060,2019,NY,0.8,,,0,0,
196060,2020,NY,0.83,,,0,0,
196079,2009,NY,0.9,,,0,0,
196079,2010,NY,0.91,,,0,0,
196079,2011,NY,0.91,,,0,0,
196079,2012,NY,0.91,,,0,0,
196079,2013,NY,0.91,,,0,0,
196079,2014,NY,0.89,,,0,0,
196079,2015,NY,0.91,,,0,0,
196079,2016,NY,0.92,,,0,0,
196079,2017,NY,0.91,,,0,0,
196079,2018,NY,0.92,,,0,0,
196079,2019,NY,0.9,,,0,0,
196079,2020,NY,0.92,,,0,0,
196088,2009,NY,0.89,,,0,0,
196088,2010,NY,0.88,,,0,0,
196088,2011,NY,0.88,,,0,0,
196088,2012,NY,0.87,,,0,0,
196088,2013,NY,0.88,,,0,0,
196088,2014,NY,0.88,,,0,0,
196088,2015,NY,0.88,,,0,0,
196088,2016,NY,0.86,,,0,0,
196088,2017,NY,0.87,,,0,0,
196088,2018,NY,0.87,,,0,0,
196088,2019,NY,0.86,,,0,0,
196088,2020,NY,0.87,,,0,0,
196097,2009,NY,0.89,,,0,0,
196097,2010,NY,0.88,,,0,0,
196097,2011,NY,0.92,,,0,0,
196097,2012,NY,0.9,,,0,0,
196097,2013,NY,0.9,,,0,0,
196097,2014,NY,0.89,,,0,0,
196097,2015,NY,0.9,,,0,0,
196097,2016,NY,0.89,,,0,0,
196097,2017,NY,0.9,,,0,0,
196097,2018,NY,0.9,,,0,0,
196097,2019,NY,0.89,,,0,0,
196097,2020,NY,0.9,,,0,0,
196103,2009,NY,0.8,,,0,0,
196103,2010,NY,0.89,,,0,0,
196103,2011,NY,0.84,,,0,0,
196103,2012,NY,0.86,,,0,0,
196103,2013,NY,0.86,,,0,0,
196103,2014,NY,0.84,,,0,0,
196103,2015,NY,0.85,,,0,0,
196103,2016,NY,0.88,,,0,0,
196103,2017,NY,0.85,,,0,0,
196103,2018,NY,0.84,,,0,0,
196103,2019,NY,0.82,,,0,0,
196103,2020,NY,0.86,,,0,0,
196112,2009,NY,0.69,,,0,0,
196112,2010,NY,0.73,,,0,0,
196112,2011,NY,0.71,,,0,0,
196112,2012,NY,0.7,,,0,0,
196112,2013,NY,0.84,,,0,0,
196112,2014,NY,0.75,,,0,0,
196112,2015,NY,0.74,,,0,0,
196112,2016,NY,0.79,,,0,0,
196112,2017,NY,0.8,,,0,0,
196112,2018,NY,0.78,,,0,0,
196112,2019,NY,0.74,,,0,0,
196112,2020,NY,0.82,,,0,0,
196121,2009,NY,0.86,,,0,0,
196121,2010,NY,0.85,,,0,0,
196121,2011,NY,0.84,,,0,0,
196121,2012,NY,0.81,,,0,0,
196121,2013,NY,0.81,,,0,0,
196121,2014,NY,0.82,,,0,0,
196121,2015,NY,0.82,,,0,0,
196121,2016,NY,0.82,,,0,0,
196121,2017,NY,0.78,,,0,0,
196121,2018,NY,0.74,,,0,0,
196121,2019,NY,0.74,,,0,0,
196121,2020,NY,0.76,,,0,0,
196130,2009,NY,0.72,,,0,0,
196130,2010,NY,0.74,,,0,0,
196130,2011,NY,0.76,,,0,0,
196130,2012,NY,0.75,,,0,0,
196130,2013,NY,0.75,,,0,0,
196130,2014,NY,0.73,,,0,0,
196130,2015,NY,0.71,,,0,0,
196130,2016,NY,0.68,,,0,0,
196130,2017,NY,0.66,,,0,0,
196130,2018,NY,0.61,,,0,0,
196130,2019,NY,0.58,,,0,0,
196130,2020,NY,0.65,,,0,0,
196149,2009,NY,0.79,,,0,0,
196149,2010,NY,0.84,,,0,0,
196149,2011,NY,0.85,,,0,0,
196149,2012,NY,0.8,,,0,0,
196149,2013,NY,0.83,,,0,0,
196149,2014,NY,0.81,,,0,0,
196149,2015,NY,0.78,,,0,0,
196149,2016,NY,0.76,,,0,0,
196149,2017,NY,0.8,,,0,0,
196149,2018,NY,0.8,,,0,0,
196149,2019,NY,0.8,,,0,0,
196149,2020,NY,0.85,,,0,0,
196158,2009,NY,0.87,,,0,0,
196158,2010,NY,0.86,,,0,0,
196158,2011,NY,0.77,,,0,0,
196158,2012,NY,0.78,,,0,0,
196158,2013,NY,0.78,,,0,0,
196158,2014,NY,0.79,,,0,0,
196158,2015,NY,0.78,,,0,0,
196158,2016,NY,0.79,,,0,0,
196158,2017,NY,0.78,,,0,0,
196158,2018,NY,0.73,,,0,0,
196158,2019,NY,0.7,,,0,0,
196158,2020,NY,0.77,,,0,0,
196167,2009,NY,0.9,,,0,0,
196167,2010,NY,0.92,,,0,0,
196167,2011,NY,0.91,,,0,0,
196167,2012,NY,0.9,,,0,0,
196167,2013,NY,0.9,,,0,0,
196167,2014,NY,0.9,,,0,0,
196167,2015,NY,0.89,,,0,0,
196167,2016,NY,0.87,,,0,0,
196167,2017,NY,0.86,,,0,0,
196167,2018,NY,0.85,,,0,0,
196167,2019,NY,0.85,,,0,0,
196167,2020,NY,0.85,,,0,0,
196176,2009,NY,0.88,,,0,0,
196176,2010,NY,0.87,,,0,0,
196176,2011,NY,0.88,,,0,0,
196176,2012,NY,0.87,,,0,0,
196176,2013,NY,0.87,,,0,0,
196176,2014,NY,0.89,,,0,0,
196176,2015,NY,0.89,,,0,0,
196176,2016,NY,0.87,,,0,0,
196176,2017,NY,0.86,,,0,0,
196176,2018,NY,0.83,,,0,0,
196176,2019,NY,0.85,,,0,0,
196176,2020,NY,0.87,,,0,0,
196185,2009,NY,0.84,,,0,0,
196185,2010,NY,0.85,,,0,0,
196185,2011,NY,0.84,,,0,0,
196185,2012,NY,0.85,,,0,0,
196185,2013,NY,0.87,,,0,0,
196185,2014,NY,0.87,,,0,0,
196185,2015,NY,0.86,,,0,0,
196185,2016,NY,0.83,,,0,0,
196185,2017,NY,0.85,,,0,0,
196185,2018,NY,0.83,,,0,0,
196185,2019,NY,0.8,,,0,0,
196185,2020,NY,0.83,,,0,0,
196194,2009,NY,0.8,,,0,0,
196194,2010,NY,0.81,,,0,0,
196194,2011,NY,0.79,,,0,0,
196194,2012,NY,0.79,,,0,0,
196194,2013,NY,0.78,,,0,0,
196194,2014,NY,0.8,,,0,0,
196194,2015,NY,0.8,,,0,0,
196194,2016,NY,0.81,,,0,0,
196194,2017,NY,0.78,,,0,0,
196194,2018,NY,0.76,,,0,0,
196194,2019,NY,0.77,,,0,0,
196194,2020,NY,0.81,,,0,0,
196200,2009,NY,0.77,,,0,0,
196200,2010,NY,0.78,,,0,0,
196200,2011,NY,0.77,,,0,0,
196200,2012,NY,0.75,,,0,0,
196200,2013,NY,0.74,,,0,0,
196200,2014,NY,0.8,,,0,0,
196200,2015,NY,0.75,,,0,0,
196200,2016,NY,0.75,,,0,0,
196200,2017,NY,0.75,,,0,0,
196200,2018,NY,0.75,,,0,0,
196200,2019,NY,0.73,,,0,0,
196200,2020,NY,0.8,,,0,0,
196219,2009,NY,0.82,,,0,0,
196219,2010,NY,0.8,,,0,0,
196219,2011,NY,0.81,,,0,0,
196219,2012,NY,0.83,,,0,0,
196219,2013,NY,0.82,,,0,0,
196219,2014,NY,0.79,,,0,0,
196219,2015,NY,0.81,,,0,0,
196219,2016,NY,0.81,,,0,0,
196219,2017,NY,0.83,,,0,0,
196219,2018,NY,0.81,,,0,0,
196219,2019,NY,0.81,,,0,0,
196219,2020,NY,0.79,,,0,0,
196237,2009,NY,0.75,,,0,0,
196237,2010,NY,0.75,,,0,0,
196237,2011,NY,0.76,,,0,0,
196237,2012,NY,0.8,,,0,0,
196237,2013,NY,0.76,,,0,0,
196237,2014,NY,0.84,,,0,0,
196237,2015,NY,0.81,,,0,0,
196237,2016,NY,0.79,,,0,0,
196237,2017,NY,0.8,,,0,0,
196237,2018,NY,0.76,,,0,0,
196237,2019,NY,0.76,,,0,0,
196237,2020,NY,0.75,,,0,0,
196246,2009,NY,0.82,,,0,0,
196246,2010,NY,0.81,,,0,0,
196246,2011,NY,0.81,,,0,0,
196246,2012,NY,0.78,,,0,0,
196246,2013,NY,0.84,,,0,0,
196246,2014,NY,0.81,,,0,0,
196246,2015,NY,0.83,,,0,0,
196246,2016,NY,0.8,,,0,0,
196246,2017,NY,0.82,,,0,0,
196246,2018,NY,0.78,,,0,0,
196246,2019,NY,0.75,,,0,0,
196246,2020,NY,0.79,,,0,0,
196264,2009,NY,0.49,,,0,0,
196264,2010,NY,0.47,,,0,0,
196264,2011,NY,0.5,,,0,0,
196264,2012,NY,0.46,,,0,0,
196264,2013,NY,0.49,,,0,0,
196264,2014,NY,0.57,,,0,0,
196264,2015,NY,0.5,,,0,0,
196264,2016,NY,0.44,,,0,0,
196264,2017,NY,0.52,,,0,0,
196264,2018,NY,0.51,,,0,0,
196264,2019,NY,0.52,,,0,0,
196264,2020,NY,0.65,,,0,0,
196291,2009,NY,0.74,,,0,0,
196291,2010,NY,0.79,,,0,0,
196291,2011,NY,0.76,,,0,0,
196291,2012,NY,0.8,,,0,0,
196291,2013,NY,0.79,,,0,0,
196291,2014,NY,0.85,,,0,0,
196291,2015,NY,0.87,,,0,0,
196291,2016,NY,0.85,,,0,0,
196291,2017,NY,0.85,,,0,0,
196291,2018,NY,0.86,,,0,0,
196291,2019,NY,0.78,,,0,0,
196291,2020,NY,0.78,,,0,0,
197027,2009,NY,0.83,,,0,0,
197027,2010,NY,0.81,,,0,0,
197027,2011,NY,0.97,,,0,0,
197027,2012,NY,0.86,,,0,0,
197027,2013,NY,0.97,,,0,0,
197027,2014,NY,0.95,,,0,0,
197027,2015,NY,0.94,,,0,0,
197027,2016,NY,0.93,,,0,0,
197027,2017,NY,0.92,,,0,0,
197027,2018,NY,0.98,,,0,0,
197027,2019,NY,0.92,,,0,0,
197027,2020,NY,0.91,,,0,0,
197036,2009,NY,0.92,,,0,0,
197036,2010,NY,0.95,,,0,0,
197036,2011,NY,0.92,,,0,0,
197036,2012,NY,0.95,,,0,0,
197036,2013,NY,0.96,,,0,0,
197036,2014,NY,0.94,,,0,0,
197036,2015,NY,0.93,,,0,0,
197036,2016,NY,0.95,,,0,0,
197036,2017,NY,0.96,,,0,0,
197036,2018,NY,0.97,,,0,0,
197036,2019,NY,0.95,,,0,0,
197036,2020,NY,0.99,,,0,0,
197869,2009,NC,0.86,,,0,0,
197869,2010,NC,0.87,,,0,0,
197869,2011,NC,0.88,,,0,0,
197869,2012,NC,0.88,,,0,0,
197869,2013,NC,0.87,,,0,0,
197869,2014,NC,0.88,,,0,0,
197869,2015,NC,0.86,,,0,0,
197869,2016,NC,0.87,,,0,0,
197869,2017,NC,0.89,,,0,0,
197869,2018,NC,0.87,,,0,0,
197869,2019,NC,0.88,,,0,0,
197869,2020,NC,0.86,,,0,0,
198464,2009,NC,0.79,,,0,0,
198464,2010,NC,0.81,,,0,0,
198464,2011,NC,0.81,,,0,0,
198464,2012,NC,0.78,,,0,0,
198464,2013,NC,0.81,,,0,0,
198464,2014,NC,0.81,,,0,0,
198464,2015,NC,0.8,,,0,0,
198464,2016,NC,0.83,,,0,0,
198464,2017,NC,0.83,,,0,0,
198464,2018,NC,0.81,,,0,0,
198464,2019,NC,0.82,,,0,0,
198464,2020,NC,0.83,,,0,0,
198507,2009,NC,0.76,,,0,0,
198507,2010,NC,0.74,,,0,0,
198507,2011,NC,0.77,,,0,0,
198507,2012,NC,0.79,,,0,0,
198507,2013,NC,0.72,,,0,0,
198507,2014,NC,0.68,,,0,0,
198507,2015,NC,0.74,,,0,0,
198507,2016,NC,0.68,,,0,0,
198507,2017,NC,0.74,,,0,0,
198507,2018,NC,0.73,,,0,0,
198507,2019,NC,0.7,,,0,0,
198507,2020,NC,0.76,,,0,0,
198543,2009,NC,0.74,,,0,0,
198543,2010,NC,0.69,,,0,0,
198543,2011,NC,0.7,,,0,0,
198543,2012,NC,0.76,,,0,0,
198543,2013,NC,0.71,,,0,0,
198543,2014,NC,0.74,,,0,0,
198543,2015,NC,0.79,,,0,0,
198543,2016,NC,0.67,,,0,0,
198543,2017,NC,0.78,,,0,0,
198543,2018,NC,0.69,,,0,0,
198543,2019,NC,0.74,,,0,0,
198543,2020,NC,0.66,,,0,0,
199102,2009,NC,0.77,,,0,0,
199102,2010,NC,0.72,,,0,0,
199102,2011,NC,0.74,,,0,0,
199102,2012,NC,0.74,,,0,0,
199102,2013,NC,0.8,,,0,0,
199102,2014,NC,0.79,,,0,0,
199102,2015,NC,0.75,,,0,0,
199102,2016,NC,0.75,,,0,0,
199102,2017,NC,0.79,,,0,0,
199102,2018,NC,0.77,,,0,0,
199102,2019,NC,0.79,,,0,0,
199102,2020,NC,0.8,,,0,0,
199111,2009,NC,0.82,,,0,0,
199111,2010,NC,0.82,,,0,0,
199111,2011,NC,0.8,,,0,0,
199111,2012,NC,0.78,,,0,0,
199111,2013,NC,0.8,,,0,0,
199111,2014,NC,0.77,,,0,0,
199111,2015,NC,0.79,,,0,0,
199111,2016,NC,0.78,,,0,0,
199111,2017,NC,0.75,,,0,0,
199111,2018,NC,0.73,,,0,0,
199111,2019,NC,0.73,,,0,0,
199111,2020,NC,0.76,,,0,0,
199120,2009,NC,0.96,,,0,0,
199120,2010,NC,0.96,,,0,0,
199120,2011,NC,0.97,,,0,0,
199120,2012,NC,0.97,,,0,0,
199120,2013,NC,0.96,,,0,0,
199120,2014,NC,0.97,,,0,0,
199120,2015,NC,0.97,,,0,0,
199120,2016,NC,0.96,,,0,0,
199120,2017,NC,0.96,,,0,0,
199120,2018,NC,0.97,,,0,0,
199120,2019,NC,0.96,,,0,0,
199120,2020,NC,0.95,,,0,0,
199139,2009,NC,0.78,,,0,0,
199139,2010,NC,0.77,,,0,0,
199139,2011,NC,0.78,,,0,0,
199139,2012,NC,0.77,,,0,0,
199139,2013,NC,0.8,,,0,0,
199139,2014,NC,0.82,,,0,0,
199139,2015,NC,0.83,,,0,0,
199139,2016,NC,0.82,,,0,0,
199139,2017,NC,0.83,,,0,0,
199139,2018,NC,0.82,,,0,0,
199139,2019,NC,0.83,,,0,0,
199139,2020,NC,0.85,,,0,0,
199148,2009,NC,0.77,,,0,0,
199148,2010,NC,0.77,,,0,0,
199148,2011,NC,0.76,,,0,0,
199148,2012,NC,0.76,,,0,0,
199148,2013,NC,0.74,,,0,0,
199148,2014,NC,0.78,,,0,0,
199148,2015,NC,0.77,,,0,0,
199148,2016,NC,0.76,,,0,0,
199148,2017,NC,0.78,,,0,0,
199148,2018,NC,0.77,,,0,0,
199148,2019,NC,0.75,,,0,0,
199148,2020,NC,0.81,,,0,0,
199157,2009,NC,0.77,,,0,0,
199157,2010,NC,0.69,,,0,0,
199157,2011,NC,0.68,,,0,0,
199157,2012,NC,0.71,,,0,0,
199157,2013,NC,0.73,,,0,0,
199157,2014,NC,0.77,,,0,0,
199157,2015,NC,0.8,,,0,0,
199157,2016,NC,0.81,,,0,0,
199157,2017,NC,0.77,,,0,0,
199157,2018,NC,0.82,,,0,0,
199157,2019,NC,0.76,,,0,0,
199157,2020,NC,0.78,,,0,0,
199184,2009,NC,0.77,,,0,0,
199184,2010,NC,0.8,,,0,0,
199184,2011,NC,0.85,,,0,0,
199184,2012,NC,0.85,,,0,0,
199184,2013,NC,0.85,,,0,0,
199184,2014,NC,0.89,,,0,0,
199184,2015,NC,0.83,,,0,0,
199184,2016,NC,0.85,,,0,0,
199184,2017,NC,0.91,,,0,0,
199184,2018,NC,0.88,,,0,0,
199184,2019,NC,0.87,,,0,0,
199184,2020,NC,0.91,,,0,0,
199193,2009,NC,0.91,,,0,0,
199193,2010,NC,0.88,,,0,0,
199193,2011,NC,0.89,,,0,0,
199193,2012,NC,0.92,,,0,0,
199193,2013,NC,0.93,,,0,0,
199193,2014,NC,0.93,,,0,0,
199193,2015,NC,0.93,,,0,0,
199193,2016,NC,0.93,,,0,0,
199193,2017,NC,0.94,,,0,0,
199193,2018,NC,0.94,,,0,0,
199193,2019,NC,0.94,,,0,0,
199193,2020,NC,0.94,,,0,0,
199218,2009,NC,0.85,,,0,0,
199218,2010,NC,0.86,,,0,0,
199218,2011,NC,0.86,,,0,0,
199218,2012,NC,0.86,,,0,0,
199218,2013,NC,0.86,,,0,0,
199218,2014,NC,0.84,,,0,0,
199218,2015,NC,0.85,,,0,0,
199218,2016,NC,0.85,,,0,0,
199218,2017,NC,0.87,,,0,0,
199218,2018,NC,0.83,,,0,0,
199218,2019,NC,0.86,,,0,0,
199218,2020,NC,0.84,,,0,0,
199281,2009,NC,0.68,,,0,0,
199281,2010,NC,0.73,,,0,0,
199281,2011,NC,0.62,,,0,0,
199281,2012,NC,0.64,,,0,0,
199281,2013,NC,0.68,,,0,0,
199281,2014,NC,0.68,,,0,0,
199281,2015,NC,0.67,,,0,0,
199281,2016,NC,0.67,,,0,0,
199281,2017,NC,0.69,,,0,0,
199281,2018,NC,0.74,,,0,0,
199281,2019,NC,0.72,,,0,0,
199281,2020,NC,0.71,,,0,0,
199999,2009,NC,0.78,,,0,0,
199999,2010,NC,0.77,,,0,0,
199999,2011,NC,0.8,,,0,0,
199999,2012,NC,0.78,,,0,0,
199999,2013,NC,0.75,,,0,0,
199999,2014,NC,0.79,,,0,0,
199999,2015,NC,0.76,,,0,0,
199999,2016,NC,0.77,,,0,0,
199999,2017,NC,0.76,,,0,0,
199999,2018,NC,0.77,,,0,0,
199999,2019,NC,0.78,,,0,0,
199999,2020,NC,0.77,,,0,0,
200004,2009,NC,0.76,,,0,0,
200004,2010,NC,0.74,,,0,0,
200004,2011,NC,0.72,,,0,0,
200004,2012,NC,0.74,,,0,0,
200004,2013,NC,0.79,,,0,0,
200004,2014,NC,0.78,,,0,0,
200004,2015,NC,0.8,,,0,0,
200004,2016,NC,0.8,,,0,0,
200004,2017,NC,0.79,,,0,0,
200004,2018,NC,0.8,,,0,0,
200004,2019,NC,0.78,,,0,0,
200004,2020,NC,0.81,,,0,0,
200059,2009,ND,0.55,,,0,0,
200059,2010,ND,0.57,,,0,0,
200059,2011,ND,0.56,,,0,0,
200059,2012,ND,0.54,,,0,0,
200059,2013,ND,0.55,,,0,0,
200059,2014,ND,0.57,,,0,0,
200059,2015,ND,0.57,,,0,0,
200059,2016,ND,0.54,,,0,0,
200059,2017,ND,0.64,,,0,0,
200059,2018,ND,0.71,,,0,0,
200059,2019,ND,0.68,,,0,0,
200059,2020,ND,0.63,,,0,0,
200086,2009,ND,0.25,,,0,0,
200086,2010,ND,0.3,,,0,0,
200086,2012,ND,0.0,,,0,0,
200086,2013,ND,1.0,,,0,0,
200086,2014,ND,1.0,,,0,0,
200086,2017,ND,0.0,,,0,0,
200226,2009,ND,0.61,,,0,0,
200226,2010,ND,0.5,,,0,0,
200226,2011,ND,0.53,,,0,0,
200226,2012,ND,0.52,,,0,0,
200226,2013,ND,0.56,,,0,0,
200226,2014,ND,0.55,,,0,0,
200226,2015,ND,0.5,,,0,0,
200226,2016,ND,0.61,,,0,0,
200226,2017,ND,0.56,,,0,0,
200226,2018,ND,0.66,,,0,0,
200226,2019,ND,0.6,,,0,0,
200226,2020,ND,0.63,,,0,0,
200253,2009,ND,0.7,,,0,0,
200253,2010,ND,0.71,,,0,0,
200253,2011,ND,0.63,,,0,0,
200253,2012,ND,0.66,,,0,0,
200253,2013,ND,0.68,,,0,0,
200253,2014,ND,0.67,,,0,0,
200253,2015,ND,0.75,,,0,0,
200253,2016,ND,0.7,,,0,0,
200253,2017,ND,0.69,,,0,0,
200253,2018,ND,0.7,,,0,0,
200253,2019,ND,0.72,,,0,0,
200253,2020,ND,0.71,,,0,0,
200280,2009,ND,0.77,,,0,0,
200280,2010,ND,0.79,,,0,0,
200280,2011,ND,0.77,,,0,0,
200280,2012,ND,0.74,,,0,0,
200280,2013,ND,0.75,,,0,0,
200280,2014,ND,0.8,,,0,0,
200280,2015,ND,0.81,,,0,0,
200280,2016,ND,0.8,,,0,0,
200280,2017,ND,0.81,,,0,0,
200280,2018,ND,0.8,,,0,0,
200280,2019,ND,0.78,,,0,0,
200280,2020,ND,0.81,,,0,0,
200332,2009,ND,0.78,,,0,0,
200332,2010,ND,0.78,,,0,0,
200332,2011,ND,0.76,,,0,0,
200332,2012,ND,0.8,,,0,0,
200332,2013,ND,0.78,,,0,0,
200332,2014,ND,0.8,,,0,0,
200332,2015,ND,0.78,,,0,0,
200332,2016,ND,0.8,,,0,0,
200332,2017,ND,0.79,,,0,0,
200332,2018,ND,0.79,,,0,0,
200332,2019,ND,0.79,,,0,0,
200332,2020,ND,0.82,,,0,0,
200466,2009,ND,0.65,,,0,0,
200466,2010,ND,1.0,,,0,0,
200466,2011,ND,0.75,,,0,0,
200572,2009,ND,0.7,,,0,0,
200572,2010,ND,0.63,,,0,0,
200572,2011,ND,0.57,,,0,0,
200572,2012,ND,0.54,,,0,0,
200572,2013,ND,0.64,,,0,0,
200572,2014,ND,0.7,,,0,0,
200572,2015,ND,0.71,,,0,0,
200572,2016,ND,0.71,,,0,0,
200572,2017,ND,0.72,,,0,0,
200572,2018,ND,0.68,,,0,0,
200572,2019,ND,0.73,,,0,0,
200572,2020,ND,0.72,,,0,0,
200800,2009,OH,0.69,,,0,0,
200800,2010,OH,0.71,,,0,0,
200800,2011,OH,0.72,,,0,0,
200800,2012,OH,0.67,,,0,0,
200800,2013,OH,0.66,,,0,0,
200800,2014,OH,0.74,,,0,0,
200800,2015,OH,0.74,,,0,0,
200800,2016,OH,0.73,,,0,0,
200800,2017,OH,0.73,,,0,0,
200800,2018,OH,0.72,,,0,0,
200800,2019,OH,0.71,,,0,0,
200800,2020,OH,0.75,,,0,0,
201432,2009,OH,0.5,,,0,0,
201432,2010,OH,0.47,,,0,0,
201432,2011,OH,0.52,,,0,0,
201432,2012,OH,0.54,,,0,0,
201432,2013,OH,0.55,,,0,0,
201432,2014,OH,0.51,,,0,0,
201432,2015,OH,0.51,,,0,0,
