institution,unitid,state,control,carnegie,quarter,event_q,post,intl_share,total_enroll,ai_addressed,n_ai_terms,text_len,prohibition_present,detector_surveillance_present,misconduct_framing_present,sanction_present,permitted_use_present,disclosure_present,appeal_present,l2_protection_present,restrictive_idx,procedural_idx,net_restrictiveness,ai_governance_intensity
University of Glasgow,9000056,UK,Public,R1,2023Q3,3,1,0.4046,,0,0.0,674.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Glasgow,9000056,UK,Public,R1,2023Q4,4,1,0.4046,,0,0.0,674.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Glasgow,9000056,UK,Public,R1,2024Q1,5,1,0.4046,,1,2.0,703.0,0,0,1,0,1,0,0,0,1,1,0,2
University of Glasgow,9000056,UK,Public,R1,2024Q2,6,1,0.4046,,1,2.0,703.0,0,0,1,0,1,0,0,0,1,1,0,2
University of Glasgow,9000056,UK,Public,R1,2024Q3,7,1,0.4046,,1,2.0,703.0,0,0,1,0,1,0,0,0,1,1,0,2
University of Glasgow,9000056,UK,Public,R1,2024Q4,8,1,0.4046,,1,2.0,668.0,0,0,1,0,1,0,0,0,1,1,0,2
University of Glasgow,9000056,UK,Public,R1,2025Q1,9,1,0.4046,,1,2.0,668.0,0,0,1,0,1,0,0,0,1,1,0,2
University of Glasgow,9000056,UK,Public,R1,2025Q2,10,1,0.4046,,1,2.0,668.0,0,0,1,0,1,0,0,0,1,1,0,2
University of Glasgow,9000056,UK,Public,R1,2025Q3,11,1,0.4046,,1,2.0,668.0,0,0,1,0,1,0,0,0,1,1,0,2
University of Glasgow,9000056,UK,Public,R1,2025Q4,12,1,0.4046,,1,2.0,665.0,0,0,1,0,1,0,0,0,1,1,0,2
University of Glasgow,9000056,UK,Public,R1,2026Q1,13,1,0.4046,,1,2.0,665.0,0,0,1,0,1,0,0,0,1,1,0,2
Durham University,9000057,UK,Public,R1,2021Q1,-7,0,0.3039,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,UK,Public,R1,2021Q2,-6,0,0.3039,,0,0.0,3438.0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,UK,Public,R1,2021Q3,-5,0,0.3039,,0,0.0,3438.0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,UK,Public,R1,2021Q4,-4,0,0.3039,,0,0.0,3622.0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,UK,Public,R1,2022Q1,-3,0,0.3039,,0,0.0,3629.0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,UK,Public,R1,2022Q2,-2,0,0.3039,,0,0.0,3629.0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,UK,Public,R1,2022Q3,-1,0,0.3039,,0,0.0,3629.0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,UK,Public,R1,2022Q4,0,1,0.3039,,0,0.0,3629.0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,UK,Public,R1,2023Q1,1,1,0.3039,,0,0.0,3629.0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,UK,Public,R1,2023Q2,2,1,0.3039,,0,0.0,3629.0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,UK,Public,R1,2023Q3,3,1,0.3039,,0,0.0,3629.0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,UK,Public,R1,2023Q4,4,1,0.3039,,0,0.0,3629.0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,UK,Public,R1,2024Q1,5,1,0.3039,,0,0.0,3629.0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,UK,Public,R1,2024Q2,6,1,0.3039,,0,0.0,3663.0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,UK,Public,R1,2024Q3,7,1,0.3039,,0,0.0,3663.0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,UK,Public,R1,2024Q4,8,1,0.3039,,0,0.0,3663.0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,UK,Public,R1,2025Q1,9,1,0.3039,,0,0.0,3663.0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,UK,Public,R1,2025Q2,10,1,0.3039,,0,0.0,3663.0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,UK,Public,R1,2025Q3,11,1,0.3039,,1,10.0,3898.0,1,1,1,1,1,1,0,0,4,2,2,6
Durham University,9000057,UK,Public,R1,2025Q4,12,1,0.3039,,1,10.0,3898.0,1,1,1,1,1,1,0,0,4,2,2,6
Durham University,9000057,UK,Public,R1,2026Q1,13,1,0.3039,,1,10.0,3898.0,1,1,1,1,1,1,0,0,4,2,2,6
University of Southampton,9000058,UK,Public,R1,2021Q1,-7,0,0.3629,,0,0.0,385.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,UK,Public,R1,2021Q2,-6,0,0.3629,,0,0.0,380.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,UK,Public,R1,2021Q3,-5,0,0.3629,,0,0.0,380.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,UK,Public,R1,2021Q4,-4,0,0.3629,,0,0.0,380.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,UK,Public,R1,2022Q1,-3,0,0.3629,,0,0.0,381.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,UK,Public,R1,2022Q2,-2,0,0.3629,,0,0.0,381.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,UK,Public,R1,2022Q3,-1,0,0.3629,,0,0.0,386.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,UK,Public,R1,2022Q4,0,1,0.3629,,0,0.0,399.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,UK,Public,R1,2023Q1,1,1,0.3629,,0,0.0,398.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,UK,Public,R1,2023Q2,2,1,0.3629,,0,0.0,398.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,UK,Public,R1,2023Q3,3,1,0.3629,,0,0.0,398.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,UK,Public,R1,2023Q4,4,1,0.3629,,0,0.0,396.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,UK,Public,R1,2024Q1,5,1,0.3629,,0,0.0,396.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,UK,Public,R1,2024Q2,6,1,0.3629,,0,0.0,396.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,UK,Public,R1,2024Q3,7,1,0.3629,,0,0.0,396.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,UK,Public,R1,2024Q4,8,1,0.3629,,0,0.0,381.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,UK,Public,R1,2025Q1,9,1,0.3629,,0,0.0,381.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,UK,Public,R1,2025Q2,10,1,0.3629,,0,0.0,381.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,UK,Public,R1,2025Q3,11,1,0.3629,,0,0.0,381.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,UK,Public,R1,2025Q4,12,1,0.3629,,0,0.0,381.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,UK,Public,R1,2026Q1,13,1,0.3629,,0,0.0,381.0,0,0,0,0,0,0,0,0,0,0,0,0
Macquarie University,9000061,AU,Public,R1,2021Q1,-7,0,,,0,0.0,1467.0,0,0,0,0,0,0,0,0,0,0,0,0
Macquarie University,9000061,AU,Public,R1,2021Q2,-6,0,,,0,0.0,1467.0,0,0,0,0,0,0,0,0,0,0,0,0
Macquarie University,9000061,AU,Public,R1,2021Q3,-5,0,,,0,0.0,1639.0,0,0,0,0,0,0,0,0,0,0,0,0
Macquarie University,9000061,AU,Public,R1,2021Q4,-4,0,,,0,0.0,1639.0,0,0,0,0,0,0,0,0,0,0,0,0
Macquarie University,9000061,AU,Public,R1,2022Q1,-3,0,,,0,0.0,1751.0,0,0,0,0,0,0,0,0,0,0,0,0
Macquarie University,9000061,AU,Public,R1,2022Q2,-2,0,,,0,0.0,1751.0,0,0,0,0,0,0,0,0,0,0,0,0
Macquarie University,9000061,AU,Public,R1,2022Q3,-1,0,,,0,0.0,1751.0,0,0,0,0,0,0,0,0,0,0,0,0
Macquarie University,9000061,AU,Public,R1,2022Q4,0,1,,,1,1.0,1899.0,0,0,0,0,0,0,0,0,0,0,0,0
Macquarie University,9000061,AU,Public,R1,2023Q1,1,1,,,0,0.0,1856.0,0,0,0,0,0,0,0,0,0,0,0,0
Macquarie University,9000061,AU,Public,R1,2023Q2,2,1,,,0,0.0,1856.0,0,0,0,0,0,0,0,0,0,0,0,0
Macquarie University,9000061,AU,Public,R1,2023Q3,3,1,,,0,0.0,1856.0,0,0,0,0,0,0,0,0,0,0,0,0
Macquarie University,9000061,AU,Public,R1,2023Q4,4,1,,,1,8.0,1855.0,0,0,1,0,0,0,1,1,1,2,-1,3
Macquarie University,9000061,AU,Public,R1,2024Q1,5,1,,,1,8.0,1843.0,0,0,1,0,0,0,1,1,1,2,-1,3
Macquarie University,9000061,AU,Public,R1,2024Q2,6,1,,,1,8.0,1843.0,0,0,1,0,0,0,1,1,1,2,-1,3
Macquarie University,9000061,AU,Public,R1,2024Q3,7,1,,,1,8.0,1832.0,0,0,1,0,0,0,1,1,1,2,-1,3
Macquarie University,9000061,AU,Public,R1,2024Q4,8,1,,,1,8.0,1816.0,0,0,1,0,0,0,1,1,1,2,-1,3
Macquarie University,9000061,AU,Public,R1,2025Q1,9,1,,,0,0.0,353.0,0,0,0,0,0,0,0,0,0,0,0,0
Macquarie University,9000061,AU,Public,R1,2025Q2,10,1,,,0,0.0,353.0,0,0,0,0,0,0,0,0,0,0,0,0
Macquarie University,9000061,AU,Public,R1,2025Q3,11,1,,,0,0.0,351.0,0,0,0,0,0,0,0,0,0,0,0,0
Macquarie University,9000061,AU,Public,R1,2025Q4,12,1,,,0,0.0,351.0,0,0,0,0,0,0,0,0,0,0,0,0
Macquarie University,9000061,AU,Public,R1,2026Q1,13,1,,,0,0.0,351.0,0,0,0,0,0,0,0,0,0,0,0,0
Queensland University of Technology,9000063,AU,Public,R1,2021Q1,-7,0,,,0,0.0,2751.0,0,0,0,0,0,0,0,0,0,0,0,0
Queensland University of Technology,9000063,AU,Public,R1,2021Q2,-6,0,,,0,0.0,2751.0,0,0,0,0,0,0,0,0,0,0,0,0
Queensland University of Technology,9000063,AU,Public,R1,2021Q3,-5,0,,,0,0.0,2753.0,0,0,0,0,0,0,0,0,0,0,0,0
Queensland University of Technology,9000063,AU,Public,R1,2021Q4,-4,0,,,0,0.0,2753.0,0,0,0,0,0,0,0,0,0,0,0,0
Queensland University of Technology,9000063,AU,Public,R1,2022Q1,-3,0,,,0,0.0,2753.0,0,0,0,0,0,0,0,0,0,0,0,0
Queensland University of Technology,9000063,AU,Public,R1,2022Q2,-2,0,,,0,0.0,2753.0,0,0,0,0,0,0,0,0,0,0,0,0
Queensland University of Technology,9000063,AU,Public,R1,2022Q3,-1,0,,,0,0.0,2756.0,0,0,0,0,0,0,0,0,0,0,0,0
Queensland University of Technology,9000063,AU,Public,R1,2022Q4,0,1,,,0,0.0,2756.0,0,0,0,0,0,0,0,0,0,0,0,0
Queensland University of Technology,9000063,AU,Public,R1,2023Q1,1,1,,,0,0.0,2762.0,0,0,0,0,0,0,0,0,0,0,0,0
Queensland University of Technology,9000063,AU,Public,R1,2023Q2,2,1,,,0,0.0,2763.0,0,0,0,0,0,0,0,0,0,0,0,0
Queensland University of Technology,9000063,AU,Public,R1,2023Q3,3,1,,,0,0.0,2763.0,0,0,0,0,0,0,0,0,0,0,0,0
Queensland University of Technology,9000063,AU,Public,R1,2023Q4,4,1,,,0,0.0,2803.0,0,0,0,0,0,0,0,0,0,0,0,0
Queensland University of Technology,9000063,AU,Public,R1,2024Q1,5,1,,,0,0.0,2803.0,0,0,0,0,0,0,0,0,0,0,0,0
Queensland University of Technology,9000063,AU,Public,R1,2024Q2,6,1,,,0,0.0,2803.0,0,0,0,0,0,0,0,0,0,0,0,0
Queensland University of Technology,9000063,AU,Public,R1,2024Q3,7,1,,,0,0.0,2803.0,0,0,0,0,0,0,0,0,0,0,0,0
Queensland University of Technology,9000063,AU,Public,R1,2024Q4,8,1,,,0,0.0,2803.0,0,0,0,0,0,0,0,0,0,0,0,0
Queensland University of Technology,9000063,AU,Public,R1,2025Q1,9,1,,,0,0.0,2803.0,0,0,0,0,0,0,0,0,0,0,0,0
Queensland University of Technology,9000063,AU,Public,R1,2025Q2,10,1,,,0,0.0,2803.0,0,0,0,0,0,0,0,0,0,0,0,0
Queensland University of Technology,9000063,AU,Public,R1,2025Q3,11,1,,,0,0.0,2803.0,0,0,0,0,0,0,0,0,0,0,0,0
Queensland University of Technology,9000063,AU,Public,R1,2025Q4,12,1,,,0,0.0,2803.0,0,0,0,0,0,0,0,0,0,0,0,0
Queensland University of Technology,9000063,AU,Public,R1,2026Q1,13,1,,,0,0.0,2803.0,0,0,0,0,0,0,0,0,0,0,0,0
RMIT University,9000064,AU,Public,R1,2021Q1,-7,0,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
RMIT University,9000064,AU,Public,R1,2021Q2,-6,0,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
RMIT University,9000064,AU,Public,R1,2021Q3,-5,0,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
RMIT University,9000064,AU,Public,R1,2021Q4,-4,0,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
RMIT University,9000064,AU,Public,R1,2022Q1,-3,0,,,0,0.0,1587.0,0,0,0,0,0,0,0,0,0,0,0,0
RMIT University,9000064,AU,Public,R1,2022Q2,-2,0,,,0,0.0,2009.0,0,0,0,0,0,0,0,0,0,0,0,0
RMIT University,9000064,AU,Public,R1,2022Q3,-1,0,,,0,0.0,2009.0,0,0,0,0,0,0,0,0,0,0,0,0
RMIT University,9000064,AU,Public,R1,2022Q4,0,1,,,0,0.0,3687.0,0,0,0,0,0,0,0,0,0,0,0,0
RMIT University,9000064,AU,Public,R1,2023Q1,1,1,,,0,0.0,3687.0,0,0,0,0,0,0,0,0,0,0,0,0
RMIT University,9000064,AU,Public,R1,2023Q2,2,1,,,0,0.0,3687.0,0,0,0,0,0,0,0,0,0,0,0,0
RMIT University,9000064,AU,Public,R1,2023Q3,3,1,,,1,35.0,3760.0,1,0,1,1,1,0,1,0,3,2,1,5
RMIT University,9000064,AU,Public,R1,2023Q4,4,1,,,1,35.0,3760.0,1,0,1,1,1,0,1,0,3,2,1,5
RMIT University,9000064,AU,Public,R1,2024Q1,5,1,,,1,37.0,3792.0,1,0,1,1,1,0,1,0,3,2,1,5
RMIT University,9000064,AU,Public,R1,2024Q2,6,1,,,1,37.0,3793.0,1,0,1,1,1,0,1,0,3,2,1,5
RMIT University,9000064,AU,Public,R1,2024Q3,7,1,,,1,37.0,3793.0,1,0,1,1,1,0,1,0,3,2,1,5
RMIT University,9000064,AU,Public,R1,2024Q4,8,1,,,1,40.0,3872.0,1,0,1,1,1,0,0,0,3,1,2,4
RMIT University,9000064,AU,Public,R1,2025Q1,9,1,,,1,40.0,3863.0,1,0,1,1,1,0,0,0,3,1,2,4
RMIT University,9000064,AU,Public,R1,2025Q2,10,1,,,1,40.0,3889.0,1,0,1,1,1,0,0,0,3,1,2,4
RMIT University,9000064,AU,Public,R1,2025Q3,11,1,,,1,41.0,4279.0,1,0,1,0,1,1,0,0,2,2,0,4
RMIT University,9000064,AU,Public,R1,2025Q4,12,1,,,1,41.0,4279.0,1,0,1,0,1,1,0,0,2,2,0,4
RMIT University,9000064,AU,Public,R1,2026Q1,13,1,,,1,41.0,4281.0,1,0,1,0,1,1,0,0,2,2,0,4
Flinders University,9000070,AU,Public,R1,2021Q1,-7,0,,,0,0.0,1571.0,0,0,0,0,0,0,0,0,0,0,0,0
Flinders University,9000070,AU,Public,R1,2021Q2,-6,0,,,0,0.0,1573.0,0,0,0,0,0,0,0,0,0,0,0,0
Flinders University,9000070,AU,Public,R1,2021Q3,-5,0,,,0,0.0,1573.0,0,0,0,0,0,0,0,0,0,0,0,0
Flinders University,9000070,AU,Public,R1,2021Q4,-4,0,,,0,0.0,1782.0,0,0,0,0,0,0,0,0,0,0,0,0
Flinders University,9000070,AU,Public,R1,2022Q1,-3,0,,,0,0.0,1794.0,0,0,0,0,0,0,0,0,0,0,0,0
Flinders University,9000070,AU,Public,R1,2022Q2,-2,0,,,0,0.0,1798.0,0,0,0,0,0,0,0,0,0,0,0,0
Flinders University,9000070,AU,Public,R1,2022Q3,-1,0,,,0,0.0,1798.0,0,0,0,0,0,0,0,0,0,0,0,0
Flinders University,9000070,AU,Public,R1,2022Q4,0,1,,,0,0.0,1795.0,0,0,0,0,0,0,0,0,0,0,0,0
Flinders University,9000070,AU,Public,R1,2023Q1,1,1,,,0,0.0,1795.0,0,0,0,0,0,0,0,0,0,0,0,0
Flinders University,9000070,AU,Public,R1,2023Q2,2,1,,,1,8.0,1897.0,0,1,1,0,0,0,0,0,2,0,2,2
Flinders University,9000070,AU,Public,R1,2023Q3,3,1,,,1,8.0,1897.0,0,1,1,0,0,0,0,0,2,0,2,2
Flinders University,9000070,AU,Public,R1,2023Q4,4,1,,,1,8.0,1897.0,0,1,1,0,0,0,0,0,2,0,2,2
Flinders University,9000070,AU,Public,R1,2024Q1,5,1,,,1,10.0,1991.0,0,1,1,0,0,0,0,0,2,0,2,2
Flinders University,9000070,AU,Public,R1,2024Q2,6,1,,,1,10.0,1988.0,0,1,1,0,0,0,0,0,2,0,2,2
Flinders University,9000070,AU,Public,R1,2024Q3,7,1,,,1,10.0,1982.0,0,1,1,0,0,0,0,0,2,0,2,2
Flinders University,9000070,AU,Public,R1,2024Q4,8,1,,,1,10.0,1982.0,0,1,1,0,0,0,0,0,2,0,2,2
Flinders University,9000070,AU,Public,R1,2025Q1,9,1,,,1,11.0,2005.0,0,1,1,0,0,0,0,0,2,0,2,2
Flinders University,9000070,AU,Public,R1,2025Q2,10,1,,,1,11.0,2007.0,0,1,1,0,0,0,0,0,2,0,2,2
Flinders University,9000070,AU,Public,R1,2025Q3,11,1,,,1,11.0,2007.0,0,1,1,0,0,0,0,0,2,0,2,2
Flinders University,9000070,AU,Public,R1,2025Q4,12,1,,,1,11.0,2005.0,0,1,1,0,0,0,0,0,2,0,2,2
Flinders University,9000070,AU,Public,R1,2026Q1,13,1,,,1,11.0,2002.0,0,1,1,0,0,0,0,0,2,0,2,2
Newcastle University,9000079,UK,Public,R1,2021Q1,-7,0,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle University,9000079,UK,Public,R1,2021Q2,-6,0,,,0,0.0,473.0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle University,9000079,UK,Public,R1,2021Q3,-5,0,,,0,0.0,478.0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle University,9000079,UK,Public,R1,2021Q4,-4,0,,,0,0.0,478.0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle University,9000079,UK,Public,R1,2022Q1,-3,0,,,0,0.0,478.0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle University,9000079,UK,Public,R1,2022Q2,-2,0,,,0,0.0,478.0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle University,9000079,UK,Public,R1,2022Q3,-1,0,,,0,0.0,473.0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle University,9000079,UK,Public,R1,2022Q4,0,1,,,0,0.0,463.0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle University,9000079,UK,Public,R1,2023Q1,1,1,,,0,0.0,478.0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle University,9000079,UK,Public,R1,2023Q2,2,1,,,0,0.0,478.0,0,0,0,0,0,0,0,0,0,0,0,0
Newcastle University,9000079,UK,Public,R1,2023Q3,3,1,,,1,54.0,1536.0,0,0,1,0,0,1,0,0,1,1,0,2
Newcastle University,9000079,UK,Public,R1,2023Q4,4,1,,,1,54.0,1536.0,0,0,1,0,0,1,0,0,1,1,0,2
Newcastle University,9000079,UK,Public,R1,2024Q1,5,1,,,1,63.0,1481.0,0,0,1,0,0,1,0,0,1,1,0,2
Newcastle University,9000079,UK,Public,R1,2024Q2,6,1,,,1,63.0,1520.0,0,0,1,0,0,1,0,0,1,1,0,2
Newcastle University,9000079,UK,Public,R1,2024Q3,7,1,,,1,55.0,1635.0,0,0,1,0,1,1,0,0,1,2,-1,3
Newcastle University,9000079,UK,Public,R1,2024Q4,8,1,,,1,55.0,1635.0,0,0,1,0,1,1,0,0,1,2,-1,3
Newcastle University,9000079,UK,Public,R1,2025Q1,9,1,,,1,55.0,1630.0,0,0,1,0,1,1,0,0,1,2,-1,3
Newcastle University,9000079,UK,Public,R1,2025Q2,10,1,,,1,56.0,1644.0,0,0,1,0,1,1,0,1,1,3,-2,4
Newcastle University,9000079,UK,Public,R1,2025Q3,11,1,,,1,59.0,1677.0,0,0,1,0,1,1,0,1,1,3,-2,4
Newcastle University,9000079,UK,Public,R1,2025Q4,12,1,,,1,59.0,1680.0,0,0,1,0,1,1,0,1,1,3,-2,4
Newcastle University,9000079,UK,Public,R1,2026Q1,13,1,,,1,59.0,1676.0,0,0,1,0,1,1,0,1,1,3,-2,4
University of York,9000081,UK,Public,R1,2021Q1,-7,0,,,0,0.0,731.0,0,0,0,0,0,0,0,0,0,0,0,0
University of York,9000081,UK,Public,R1,2021Q2,-6,0,,,0,0.0,734.0,0,0,0,0,0,0,0,0,0,0,0,0
University of York,9000081,UK,Public,R1,2021Q3,-5,0,,,0,0.0,734.0,0,0,0,0,0,0,0,0,0,0,0,0
University of York,9000081,UK,Public,R1,2021Q4,-4,0,,,0,0.0,737.0,0,0,0,0,0,0,0,0,0,0,0,0
University of York,9000081,UK,Public,R1,2022Q1,-3,0,,,0,0.0,737.0,0,0,0,0,0,0,0,0,0,0,0,0
University of York,9000081,UK,Public,R1,2022Q2,-2,0,,,0,0.0,737.0,0,0,0,0,0,0,0,0,0,0,0,0
University of York,9000081,UK,Public,R1,2022Q3,-1,0,,,0,0.0,737.0,0,0,0,0,0,0,0,0,0,0,0,0
University of York,9000081,UK,Public,R1,2022Q4,0,1,,,0,0.0,737.0,0,0,0,0,0,0,0,0,0,0,0,0
University of York,9000081,UK,Public,R1,2023Q1,1,1,,,0,0.0,737.0,0,0,0,0,0,0,0,0,0,0,0,0
University of York,9000081,UK,Public,R1,2023Q2,2,1,,,0,0.0,737.0,0,0,0,0,0,0,0,0,0,0,0,0
University of York,9000081,UK,Public,R1,2023Q3,3,1,,,0,0.0,737.0,0,0,0,0,0,0,0,0,0,0,0,0
University of York,9000081,UK,Public,R1,2023Q4,4,1,,,0,0.0,737.0,0,0,0,0,0,0,0,0,0,0,0,0
University of York,9000081,UK,Public,R1,2024Q1,5,1,,,0,0.0,741.0,0,0,0,0,0,0,0,0,0,0,0,0
University of York,9000081,UK,Public,R1,2024Q2,6,1,,,0,0.0,741.0,0,0,0,0,0,0,0,0,0,0,0,0
University of York,9000081,UK,Public,R1,2024Q3,7,1,,,0,0.0,738.0,0,0,0,0,0,0,0,0,0,0,0,0
University of York,9000081,UK,Public,R1,2024Q4,8,1,,,1,1.0,820.0,0,0,1,0,0,0,0,0,1,0,1,1
University of York,9000081,UK,Public,R1,2025Q1,9,1,,,1,1.0,820.0,0,0,1,0,0,0,0,0,1,0,1,1
University of York,9000081,UK,Public,R1,2025Q2,10,1,,,1,1.0,820.0,0,0,1,0,0,0,0,0,1,0,1,1
University of York,9000081,UK,Public,R1,2025Q3,11,1,,,1,1.0,1040.0,0,0,1,0,0,0,0,0,1,0,1,1
University of York,9000081,UK,Public,R1,2025Q4,12,1,,,1,1.0,1056.0,0,0,1,0,0,0,0,0,1,0,1,1
University of York,9000081,UK,Public,R1,2026Q1,13,1,,,1,1.0,1056.0,0,0,1,0,0,0,0,0,1,0,1,1
Queen's University Belfast,9000085,UK,Public,R1,2021Q1,-7,0,,,0,0.0,672.0,0,0,0,0,0,0,0,0,0,0,0,0
Queen's University Belfast,9000085,UK,Public,R1,2021Q2,-6,0,,,0,0.0,671.0,0,0,0,0,0,0,0,0,0,0,0,0
Queen's University Belfast,9000085,UK,Public,R1,2021Q3,-5,0,,,0,0.0,671.0,0,0,0,0,0,0,0,0,0,0,0,0
Queen's University Belfast,9000085,UK,Public,R1,2021Q4,-4,0,,,0,0.0,681.0,0,0,0,0,0,0,0,0,0,0,0,0
Queen's University Belfast,9000085,UK,Public,R1,2022Q1,-3,0,,,0,0.0,681.0,0,0,0,0,0,0,0,0,0,0,0,0
Queen's University Belfast,9000085,UK,Public,R1,2022Q2,-2,0,,,0,0.0,698.0,0,0,0,0,0,0,0,0,0,0,0,0
Queen's University Belfast,9000085,UK,Public,R1,2022Q3,-1,0,,,0,0.0,702.0,0,0,0,0,0,0,0,0,0,0,0,0
Queen's University Belfast,9000085,UK,Public,R1,2022Q4,0,1,,,0,0.0,702.0,0,0,0,0,0,0,0,0,0,0,0,0
Queen's University Belfast,9000085,UK,Public,R1,2023Q1,1,1,,,0,0.0,704.0,0,0,0,0,0,0,0,0,0,0,0,0
Queen's University Belfast,9000085,UK,Public,R1,2023Q2,2,1,,,0,0.0,704.0,0,0,0,0,0,0,0,0,0,0,0,0
Queen's University Belfast,9000085,UK,Public,R1,2023Q3,3,1,,,0,0.0,704.0,0,0,0,0,0,0,0,0,0,0,0,0
Queen's University Belfast,9000085,UK,Public,R1,2023Q4,4,1,,,0,0.0,728.0,0,0,0,0,0,0,0,0,0,0,0,0
Queen's University Belfast,9000085,UK,Public,R1,2024Q1,5,1,,,0,0.0,728.0,0,0,0,0,0,0,0,0,0,0,0,0
Queen's University Belfast,9000085,UK,Public,R1,2024Q2,6,1,,,0,0.0,728.0,0,0,0,0,0,0,0,0,0,0,0,0
Queen's University Belfast,9000085,UK,Public,R1,2024Q3,7,1,,,0,0.0,728.0,0,0,0,0,0,0,0,0,0,0,0,0
Queen's University Belfast,9000085,UK,Public,R1,2024Q4,8,1,,,0,0.0,728.0,0,0,0,0,0,0,0,0,0,0,0,0
Queen's University Belfast,9000085,UK,Public,R1,2025Q1,9,1,,,0,0.0,728.0,0,0,0,0,0,0,0,0,0,0,0,0
Queen's University Belfast,9000085,UK,Public,R1,2025Q2,10,1,,,0,0.0,728.0,0,0,0,0,0,0,0,0,0,0,0,0
Queen's University Belfast,9000085,UK,Public,R1,2025Q3,11,1,,,0,0.0,730.0,0,0,0,0,0,0,0,0,0,0,0,0
Queen's University Belfast,9000085,UK,Public,R1,2025Q4,12,1,,,0,0.0,776.0,0,0,0,0,0,0,0,0,0,0,0,0
Queen's University Belfast,9000085,UK,Public,R1,2026Q1,13,1,,,0,0.0,776.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Saskatchewan,9000090,CA,Public,R1,2021Q1,-7,0,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Saskatchewan,9000090,CA,Public,R1,2021Q2,-6,0,,,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
University of Saskatchewan,9000090,CA,Public,R1,2021Q3,-5,0,,,0,0.0,695.0,0,0,0,0,0,0,0,0,0,0,0,0
