institution,unitid,page_type,original_url,timestamp,ai_addressed,n_ai_terms,text_len,prohibition,prohibition_present,detector_surveillance,detector_surveillance_present,misconduct_framing,misconduct_framing_present,sanction,sanction_present,permitted_use,permitted_use_present,disclosure,disclosure_present,appeal,appeal_present,l2_protection,l2_protection_present,restrictive_idx,procedural_idx,net_restrictiveness,ai_governance_intensity
University of Calgary,9000050,integrity,https://ucalgary.ca/student-services/student-success/learning/academic-integrity,20230929055505,0,0,1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,integrity,https://ucalgary.ca/student-services/student-success/learning/academic-integrity,20250907193942,1,11,1509,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
University of Calgary,9000050,integrity,https://www.ucalgary.ca/student-services/student-success/learning/academic-integrity,20211028134444,0,0,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,integrity,https://www.ucalgary.ca/student-services/student-success/learning/academic-integrity,20220528195658,0,0,1551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,integrity,https://www.ucalgary.ca/student-services/student-success/learning/academic-integrity,20220828194553,0,0,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,integrity,https://www.ucalgary.ca/student-services/student-success/learning/academic-integrity,20221208164319,0,0,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,integrity,https://www.ucalgary.ca/student-services/student-success/learning/academic-integrity,20230428215333,0,0,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,integrity,https://www.ucalgary.ca/student-services/student-success/learning/academic-integrity,20240130140340,0,0,1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,integrity,https://www.ucalgary.ca/student-services/student-success/learning/academic-integrity,20240614182943,0,0,1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,integrity,https://www.ucalgary.ca/student-services/student-success/learning/academic-integrity,20240828203211,0,0,1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Calgary,9000050,integrity,https://www.ucalgary.ca/student-services/student-success/learning/academic-integrity,20241230075201,1,11,1506,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
University of Calgary,9000050,integrity,https://www.ucalgary.ca/student-services/student-success/learning/academic-integrity,20250209054513,1,11,1509,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
University of Calgary,9000050,integrity,https://www.ucalgary.ca/student-services/student-success/learning/academic-integrity,20250617211723,1,11,1513,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
University of Calgary,9000050,integrity,https://www.ucalgary.ca/student-services/student-success/learning/academic-integrity,20260218235240,1,12,1521,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,1,1,0,2
Western University,9000051,integrity,https://uwo.ca/univsec//academic_policies/rights_responsibilities.html,20221023035250,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,integrity,https://uwo.ca/univsec/academic_policies/rights_responsibilities.html,20220625173735,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,integrity,https://uwo.ca/univsec/academic_policies/rights_responsibilities.html,20240618125128,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,integrity,https://www.uwo.ca/univsec/academic_policies/rights_responsibilities.html,20210102204835,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,integrity,https://www.uwo.ca/univsec/academic_policies/rights_responsibilities.html,20210414134719,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,integrity,https://www.uwo.ca/univsec/academic_policies/rights_responsibilities.html,20210703152930,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,integrity,https://www.uwo.ca/univsec/academic_policies/rights_responsibilities.html,20220519083811,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,integrity,https://www.uwo.ca/univsec/academic_policies/rights_responsibilities.html,20220616152253,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,integrity,https://www.uwo.ca/univsec/academic_policies/rights_responsibilities.html,20220927073834,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,integrity,https://www.uwo.ca/univsec/academic_policies/rights_responsibilities.html,20231123050132,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,integrity,https://www.uwo.ca/univsec/academic_policies/rights_responsibilities.html,20240120194739,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,integrity,https://www.uwo.ca/univsec/academic_policies/rights_responsibilities.html,20240524130311,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,integrity,https://www.uwo.ca/univsec/academic_policies/rights_responsibilities.html,20250326210315,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,integrity,https://www.uwo.ca/univsec/academic_policies/rights_responsibilities.html,20250801144335,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,integrity,https://www.uwo.ca/univsec/academic_policies/rights_responsibilities.html,20250827104231,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Western University,9000051,integrity,https://www.uwo.ca/univsec/academic_policies/rights_responsibilities.html,20250920175009,0,0,470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Ottawa,9000052,integrity,https://www.uottawa.ca/current-students/academic-integrity,20221201080340,0,0,3924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Ottawa,9000052,integrity,https://www.uottawa.ca/current-students/academic-integrity,20230204064956,0,0,3920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Ottawa,9000052,integrity,https://www.uottawa.ca/current-students/academic-integrity,20230205070656,0,0,3920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Ottawa,9000052,integrity,https://www.uottawa.ca/current-students/academic-integrity,20231208232757,1,74,5092,1,1,0,0,1,1,3,1,4,1,4,1,0,0,0,0,3,2,1,5
University of Ottawa,9000052,integrity,https://www.uottawa.ca/current-students/academic-integrity,20240122042115,1,74,5092,1,1,0,0,1,1,3,1,4,1,4,1,0,0,0,0,3,2,1,5
University of Ottawa,9000052,integrity,https://www.uottawa.ca/current-students/academic-integrity,20240220120850,1,74,5060,1,1,0,0,1,1,3,1,4,1,4,1,0,0,0,0,3,2,1,5
University of Ottawa,9000052,integrity,https://www.uottawa.ca/current-students/academic-integrity,20240628223334,1,74,5062,1,1,0,0,1,1,3,1,4,1,4,1,0,0,0,0,3,2,1,5
University of Ottawa,9000052,integrity,https://www.uottawa.ca/current-students/academic-integrity,20240724131021,1,74,5062,1,1,0,0,1,1,3,1,4,1,4,1,0,0,0,0,3,2,1,5
University of Ottawa,9000052,integrity,https://www.uottawa.ca/current-students/academic-integrity,20240908224539,1,74,5048,1,1,0,0,1,1,3,1,4,1,4,1,0,0,0,0,3,2,1,5
University of Ottawa,9000052,integrity,https://www.uottawa.ca/current-students/academic-integrity,20241127035024,1,74,4939,1,1,0,0,1,1,3,1,4,1,4,1,0,0,0,0,3,2,1,5
University of Ottawa,9000052,integrity,https://www.uottawa.ca/current-students/academic-integrity,20241209040715,1,74,4939,1,1,0,0,1,1,3,1,4,1,4,1,0,0,0,0,3,2,1,5
University of Ottawa,9000052,integrity,https://www.uottawa.ca/current-students/academic-integrity,20250118103110,1,74,4939,1,1,0,0,1,1,3,1,4,1,4,1,0,0,0,0,3,2,1,5
University of Ottawa,9000052,integrity,https://www.uottawa.ca/current-students/academic-integrity,20250214120227,1,74,4888,1,1,0,0,1,1,3,1,4,1,4,1,0,0,0,0,3,2,1,5
University of Ottawa,9000052,integrity,https://www2.uottawa.ca/current-students/academic-integrity,20220527115626,0,0,3713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Ottawa,9000052,integrity,https://www2.uottawa.ca/current-students/academic-integrity,20220614212822,0,0,3713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Ottawa,9000052,integrity,https://www2.uottawa.ca/current-students/academic-integrity,20220930085751,0,0,3932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Fraser University,9000053,integrity,http://www.sfu.ca/students/academicintegrity.html,20210110232315,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Fraser University,9000053,integrity,http://www.sfu.ca/students/academicintegrity.html,20220121045503,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Fraser University,9000053,integrity,http://www.sfu.ca/students/academicintegrity.html,20220627050539,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Fraser University,9000053,integrity,http://www.sfu.ca/students/academicintegrity.html,20220706204816,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Fraser University,9000053,integrity,http://www.sfu.ca/students/academicintegrity.html,20221005075519,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Fraser University,9000053,integrity,http://www.sfu.ca/students/academicintegrity.html,20230205162704,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Fraser University,9000053,integrity,http://www.sfu.ca/students/academicintegrity.html,20230830213509,1,1,345,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Simon Fraser University,9000053,integrity,http://www.sfu.ca/students/academicintegrity.html,20240117010856,1,1,347,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
Simon Fraser University,9000053,integrity,https://www.sfu.ca/students/academicintegrity.html,20210414111654,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Fraser University,9000053,integrity,https://www.sfu.ca/students/academicintegrity.html,20210513041542,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Fraser University,9000053,integrity,https://www.sfu.ca/students/academicintegrity.html,20210827010150,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Fraser University,9000053,integrity,https://www.sfu.ca/students/academicintegrity.html,20221205225104,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon Fraser University,9000053,integrity,https://www.sfu.ca/students/academicintegrity.html,20230921093512,1,1,347,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
University of Adelaide,9000054,integrity,https://www.adelaide.edu.au/student/academic-skills/academic-integrity-for-students,20220404161846,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,integrity,https://www.adelaide.edu.au/student/academic-skills/academic-integrity-for-students,20220707143730,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,integrity,https://www.adelaide.edu.au/student/academic-skills/academic-integrity-for-students,20221006021531,0,0,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,integrity,https://www.adelaide.edu.au/student/academic-skills/academic-integrity-for-students,20221029140922,0,0,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,integrity,https://www.adelaide.edu.au/student/academic-skills/academic-integrity-for-students,20230314064724,1,12,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,integrity,https://www.adelaide.edu.au/student/academic-skills/academic-integrity-for-students,20230529101412,1,15,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,integrity,https://www.adelaide.edu.au/student/academic-skills/academic-integrity-for-students,20240227234543,1,4,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,integrity,https://www.adelaide.edu.au/student/academic-skills/academic-integrity-for-students,20250110093609,1,5,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,integrity,https://www.adelaide.edu.au/student/academic-skills/academic-integrity-for-students,20250320092219,1,5,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,integrity,https://www.adelaide.edu.au/student/academic-skills/academic-integrity-for-students,20250412175527,1,5,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,integrity,https://www.adelaide.edu.au/student/academic-skills/academic-integrity-for-students,20250618002516,1,5,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,integrity,https://www.adelaide.edu.au/student/academic-skills/academic-integrity-for-students,20250910121855,1,5,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,integrity,https://www.adelaide.edu.au/student/academic-skills/academic-integrity-for-students,20251114204331,1,5,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,integrity,https://www.adelaide.edu.au/student/academic-skills/academic-integrity-for-students,20251212144135,1,5,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,integrity,https://www.adelaide.edu.au/student/academic-skills/academic-integrity-for-students,20260219163634,1,5,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Adelaide,9000054,integrity,https://www.adelaide.edu.au/student/academic-skills/academic-integrity-for-students,20260307050017,1,5,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,integrity,https://www.anu.edu.au/students/academic-skills/academic-integrity,20210116213214,0,0,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,integrity,https://www.anu.edu.au/students/academic-skills/academic-integrity,20210327002325,0,0,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,integrity,https://www.anu.edu.au/students/academic-skills/academic-integrity,20210515203212,0,0,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,integrity,https://www.anu.edu.au/students/academic-skills/academic-integrity,20210830220809,0,0,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,integrity,https://www.anu.edu.au/students/academic-skills/academic-integrity,20211030045946,0,0,884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,integrity,https://www.anu.edu.au/students/academic-skills/academic-integrity,20220130075135,0,0,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,integrity,https://www.anu.edu.au/students/academic-skills/academic-integrity,20220327141900,0,0,939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,integrity,https://www.anu.edu.au/students/academic-skills/academic-integrity,20220613100351,0,0,923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,integrity,https://www.anu.edu.au/students/academic-skills/academic-integrity,20221203055745,0,0,912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,integrity,https://www.anu.edu.au/students/academic-skills/academic-integrity,20230310160958,0,0,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,integrity,https://www.anu.edu.au/students/academic-skills/academic-integrity,20230928134440,0,0,885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,integrity,https://www.anu.edu.au/students/academic-skills/academic-integrity,20240205104239,0,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,integrity,https://www.anu.edu.au/students/academic-skills/academic-integrity,20240623100720,0,0,510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,integrity,https://www.anu.edu.au/students/academic-skills/academic-integrity,20241102180525,0,0,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,integrity,https://www.anu.edu.au/students/academic-skills/academic-integrity,20250313104017,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australian National University,9000055,integrity,https://www.anu.edu.au/students/academic-skills/academic-integrity,20250725015113,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Glasgow,9000056,integrity,https://www.gla.ac.uk/myglasgow/sld/plagiarism/,20220929145056,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Glasgow,9000056,integrity,https://www.gla.ac.uk/myglasgow/sld/plagiarism/,20230607024452,0,0,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Glasgow,9000056,integrity,https://www.gla.ac.uk/myglasgow/sld/plagiarism/,20240217050109,1,2,703,0,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,1,1,0,2
University of Glasgow,9000056,integrity,https://www.gla.ac.uk/myglasgow/sld/plagiarism/,20240303093443,1,2,703,0,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,1,1,0,2
University of Glasgow,9000056,integrity,https://www.gla.ac.uk/myglasgow/sld/plagiarism/,20241114050115,1,2,668,0,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,1,1,0,2
University of Glasgow,9000056,integrity,https://www.gla.ac.uk/myglasgow/sld/plagiarism/,20250209213700,1,2,668,0,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,1,1,0,2
University of Glasgow,9000056,integrity,https://www.gla.ac.uk/myglasgow/sld/plagiarism/,20250710141511,1,2,668,0,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,1,1,0,2
University of Glasgow,9000056,integrity,https://www.gla.ac.uk/myglasgow/sld/plagiarism/,20251014170305,1,2,665,0,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,1,1,0,2
University of Glasgow,9000056,integrity,https://www.gla.ac.uk/myglasgow/sld/plagiarism/,20260215142307,1,2,665,0,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,1,1,0,2
Durham University,9000057,integrity,https://www.durham.ac.uk/departments/academic/common-awards/policies-processes/assessment/academic-misconduct/,20210407174517,0,0,3438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,integrity,https://www.durham.ac.uk/departments/academic/common-awards/policies-processes/assessment/academic-misconduct/,20211207235855,0,0,3622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,integrity,https://www.durham.ac.uk/departments/academic/common-awards/policies-processes/assessment/academic-misconduct/,20220201113417,0,0,3629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,integrity,https://www.durham.ac.uk/departments/academic/common-awards/policies-processes/assessment/academic-misconduct/,20220625132725,0,0,3629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,integrity,https://www.durham.ac.uk/departments/academic/common-awards/policies-processes/assessment/academic-misconduct/,20220812095420,0,0,3629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,integrity,https://www.durham.ac.uk/departments/academic/common-awards/policies-processes/assessment/academic-misconduct/,20240401104723,0,0,3663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Durham University,9000057,integrity,https://www.durham.ac.uk/departments/academic/common-awards/policies-processes/assessment/academic-misconduct/,20250727172755,1,10,3898,2,1,1,1,9,1,1,1,5,1,2,1,0,0,0,0,4,2,2,6
University of Southampton,9000058,integrity,https://www.southampton.ac.uk/quality/assessment/academic_integrity.page,20210113145425,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,integrity,https://www.southampton.ac.uk/quality/assessment/academic_integrity.page,20210303084924,0,0,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,integrity,https://www.southampton.ac.uk/quality/assessment/academic_integrity.page,20210518105101,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,integrity,https://www.southampton.ac.uk/quality/assessment/academic_integrity.page,20210801200000,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,integrity,https://www.southampton.ac.uk/quality/assessment/academic_integrity.page,20220119120154,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,integrity,https://www.southampton.ac.uk/quality/assessment/academic_integrity.page,20220928030229,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,integrity,https://www.southampton.ac.uk/quality/assessment/academic_integrity.page,20221006140606,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,integrity,https://www.southampton.ac.uk/quality/assessment/academic_integrity.page,20221209215026,0,0,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,integrity,https://www.southampton.ac.uk/quality/assessment/academic_integrity.page,20230325104858,0,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,integrity,https://www.southampton.ac.uk/quality/assessment/academic_integrity.page,20231130104337,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,integrity,https://www.southampton.ac.uk/quality/assessment/academic_integrity.page,20231208112223,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,integrity,https://www.southampton.ac.uk/quality/assessment/academic_integrity.page,20240526180025,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,integrity,https://www.southampton.ac.uk/quality/assessment/academic_integrity.page,20241010012345,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,integrity,https://www.southampton.ac.uk/quality/assessment/academic_integrity.page,20250516045031,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,integrity,https://www.southampton.ac.uk/quality/assessment/academic_integrity.page,20260113054445,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
University of Southampton,9000058,integrity,https://www.southampton.ac.uk/quality/assessment/academic_integrity.page?,20220309032613,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
