state,ncessch,school_code,school_name,score,running,cutoff,treat,titlei,grad_rate,econ_disadv_share,achievement,enrollment,is_high,next_score,award,got_funds,sharpness
WA,530774001274,3403,Clear Lake Elementary School,5.8,3.525,2.275,0,False,,0.4682080924855491,74.5,289.0,0.0,6.1,0.0,0,0.9989811512990321
WA,530795001319,3405,Skamania Elementary,5.95,3.6750000000000003,2.275,0,True,,0.639344262295082,49.5,70.0,0.0,6.93,0.0,0,0.9989811512990321
WA,530504000772,3406,Mill A Elementary School,5.33,3.055,2.275,0,True,,0.5833333333333334,20.0,40.0,0.0,7.1,0.0,0,0.9989811512990321
WA,530267000391,3407,Cascade High School,7.25,4.975,2.275,0,False,,0.5061124694376528,55.5,1785.0,1.0,7.15,0.0,0,0.9989811512990321
WA,530420000652,3408,Lake Stevens Middle School,4.45,2.1750000000000003,2.275,0,False,,0.3157894736842105,59.0,696.0,0.0,4.2,0.0,0,0.9989811512990321
WA,530240000333,3409,Cedar Valley Community School,1.9,-0.375,2.275,1,True,,0.8372093023255814,29.0,469.0,0.0,1.65,34875.0,1,0.9989811512990321
WA,530240000362,3410,Spruce Elementary,6.45,4.175000000000001,2.275,0,True,,0.6440129449838188,42.0,566.0,0.0,7.15,0.0,0,0.9989811512990321
WA,530825001385,3412,Ferris High School,7.15,4.875,2.275,0,False,,0.4029484029484029,57.5,1712.0,1.0,6.55,0.0,0,0.9989811512990321
WA,530825001406,3413,Salk Middle School,3.1,0.8250000000000002,2.275,0,True,,0.542203147353362,50.5,766.0,0.0,2.85,0.0,0,0.9989811512990321
WA,530492000745,3414,Evergreen Elementary School,8.35,6.074999999999999,2.275,0,True,,0.4297082228116711,64.0,541.0,0.0,8.15,0.0,0,0.9989811512990321
WA,530111000204,3415,University High School,5.8,3.525,2.275,0,False,,0.3955431754874652,64.0,1659.0,1.0,5.3,0.0,0,0.9989811512990321
WA,530438000693,3416,Liberty High School,8.22,5.945,2.275,0,False,,0.3414634146341463,69.5,166.0,1.0,8.05,0.0,0,0.9989811512990321
WA,530462000720,3417,Fisher Elementary School,4.15,1.8750000000000004,2.275,0,True,,0.5109170305676856,44.0,466.0,0.0,5.25,0.0,0,0.9989811512990321
WA,530693001019,3419,Lincoln Middle School,7.88,5.605,2.275,0,False,,0.3048048048048048,71.0,689.0,0.0,7.95,0.0,0,0.9989811512990321
WA,530441000695,3421,Lind Elementary School,4.28,2.0050000000000003,2.275,0,True,,0.7045454545454546,64.5,116.0,0.0,3.15,0.0,0,0.9989811512990321
WA,530084000164,3422,Clallam Bay High & Elementary,4.4,2.1250000000000004,2.275,0,False,,0.7258064516129032,49.5,127.0,1.0,4.15,0.0,0,0.9989811512990321
WA,530927001557,3423,Columbia River High,7.6,5.324999999999999,2.275,0,False,,0.2526690391459075,68.5,1138.0,1.0,7.4,0.0,0,0.9989811512990321
WA,530927001563,3424,George C Marshall Elementary,2.95,0.6750000000000003,2.275,0,True,,0.776595744680851,34.5,371.0,0.0,2.8,34223.0,1,0.9989811512990321
WA,530657000963,3425,Edwin Markham Elementary,8.15,5.875,2.275,0,True,,0.4069264069264069,60.5,401.0,0.0,8.45,0.0,0,0.9989811512990321
WA,530708001052,3426,George Elementary,5.8,3.525,2.275,0,True,,0.9423076923076924,27.0,188.0,0.0,2.3,0.0,0,0.9989811512990321
WA,530771001245,3429,Genesee Hill Elementary,9.4,7.125,2.275,0,False,,0.1131498470948012,80.5,651.0,0.0,9.0,0.0,0,0.9989811512990321
WA,530000100376,3430,Black Diamond Elementary,5.0,2.725,2.275,0,False,,0.3815789473684211,57.0,312.0,0.0,6.05,0.0,0,0.9989811512990321
WA,530282000452,3431,Evergreen Middle School,1.9,-0.375,2.275,1,False,,0.7754172989377845,26.5,755.0,0.0,1.6,48412.0,1,0.9989811512990321
WA,530282000447,3432,Olympic View Elementary School,3.75,1.475,2.275,0,True,,0.8967136150234741,33.5,427.0,0.0,1.7,31069.0,1,0.9989811512990321
WA,530498000765,3433,West Mercer Elementary,9.68,7.404999999999999,2.275,0,False,,0.0656934306569343,85.0,473.0,0.0,9.45,0.0,0,0.9989811512990321
WA,530723001070,3434,Nelsen Middle School,3.3,1.025,2.275,0,False,,0.6028368794326241,42.5,1007.0,0.0,3.75,0.0,0,0.9989811512990321
WA,530039000093,3435,Tillicum Middle School,7.6,5.324999999999999,2.275,0,False,,0.1400523560209424,75.5,780.0,0.0,8.7,0.0,0,0.9989811512990321
WA,530039000076,3436,Medina Elementary School,9.95,7.674999999999999,2.275,0,False,,0.0091463414634146,90.5,524.0,0.0,9.95,0.0,0,0.9989811512990321
WA,530039000077,3437,Newport Heights Elementary,8.45,6.174999999999999,2.275,0,False,,0.2169811320754717,74.5,553.0,0.0,8.95,0.0,0,0.9989811512990321
WA,530030000034,3439,Chinook Elementary School,5.8,3.525,2.275,0,True,,0.8052434456928839,45.0,605.0,0.0,4.25,31003.0,1,0.9989811512990321
WA,530375000571,3440,Briarwood Elementary,9.15,6.875,2.275,0,True,,0.1133144475920679,81.5,725.0,0.0,8.7,0.0,0,0.9989811512990321
WA,530423000676,3441,Mark Twain Elementary,8.15,5.875,2.275,0,False,,0.1846689895470383,80.0,656.0,0.0,7.4,0.0,0,0.9989811512990321
WA,530591000890,3442,Moorlands Elementary,8.2,5.924999999999999,2.275,0,False,,0.1057401812688821,74.5,696.0,0.0,8.45,0.0,0,0.9989811512990321
WA,530987001672,3444,Willapa Elementary,4.33,2.055,2.275,0,True,,0.4302325581395348,49.5,196.0,0.0,7.0,0.0,0,0.9989811512990321
WA,530696001022,3447,Aylen Jr High,4.4,2.1250000000000004,2.275,0,False,,0.3537906137184115,58.5,725.0,0.0,4.55,34824.0,1,0.9989811512990321
WA,530870001507,3448,Truman Middle School,3.38,1.105,2.275,0,False,,0.6166883963494133,43.5,747.0,0.0,3.3,0.0,0,0.9989811512990321
WA,530870001455,3449,Birney Elementary School,4.75,2.475,2.275,0,True,,0.7894736842105263,32.0,433.0,0.0,3.85,30718.0,1,0.9989811512990321
WA,530870001484,3453,Edna Travis Elementary School,1.45,-0.825,2.275,1,True,,0.9055555555555556,24.5,472.0,0.0,1.75,47865.0,1,0.9989811512990321
WA,530141000246,3454,Beachwood Elementary School,8.6,6.324999999999999,2.275,0,False,,0.5639097744360902,69.5,343.0,0.0,9.65,0.0,0,0.9989811512990321
WA,530141000252,3455,Dower Elementary School,4.3,2.025,2.275,0,True,,0.8066666666666666,49.5,310.0,0.0,2.15,0.0,0,0.9989811512990321
WA,530141000261,3456,Lakes High School,6.55,4.275,2.275,0,False,,0.5184049079754601,50.5,1295.0,1.0,5.95,0.0,0,0.9989811512990321
WA,530141000247,3457,Carter Lake Elementary School,7.07,4.795,2.275,0,False,,0.4590163934426229,52.0,478.0,0.0,6.3,0.0,0,0.9989811512990321
WA,530978003005,3458,Glacier Middle School,5.65,3.3750000000000004,2.275,0,True,,0.304921968787515,53.5,893.0,0.0,5.2,0.0,0,0.9989811512990321
WA,530534000804,3459,Mount Pleasant School,8.23,5.955,2.275,0,False,,0.175,59.5,69.0,0.0,7.5,0.0,0,0.9989811512990321
WA,530240000359,3461,Seaview Elementary,8.1,5.824999999999999,2.275,0,False,,0.2833333333333333,67.0,436.0,0.0,8.2,0.0,0,0.9989811512990321
WA,530240000348,3463,Madrona K-8 School,6.5,4.225,2.275,0,False,,0.1492537313432835,63.5,608.0,0.0,6.5,0.0,0,0.9989811512990321
WA,530240000352,3464,Meadowdale High School,7.0,4.725,2.275,0,False,,0.3463687150837989,63.5,1526.0,1.0,6.1,0.0,0,0.9989811512990321
WA,530111000188,3465,Summit School,5.8,3.525,2.275,0,False,,0.2753623188405797,63.5,442.0,0.0,6.7,0.0,0,0.9989811512990321
WA,530744001114,3466,Riverside Middle School,7.18,4.904999999999999,2.275,0,False,,0.4782608695652174,54.0,328.0,0.0,6.43,0.0,0,0.9989811512990321
WA,530933001594,3467,Wahkiakum High School,8.0,5.725,2.275,0,True,,0.5925925925925926,49.5,193.0,1.0,8.0,0.0,0,0.9989811512990321
WA,530945001609,3468,Walla Walla High School,7.05,4.775,2.275,0,False,,0.5303030303030303,47.0,1726.0,1.0,7.7,0.0,0,0.9989811512990321
WA,530648000956,3471,McFarland Middle School,1.9,-0.375,2.275,1,True,,0.8633093525179856,32.0,722.0,0.0,1.45,0.0,0,0.9989811512990321
WA,530393000607,3472,Park Middle School,5.7,3.4250000000000003,2.275,0,True,,,39.5,736.0,0.0,4.9,0.0,0,0.9989811512990321
WA,530183000292,3473,Crescent School,4.52,2.2449999999999997,2.275,0,True,,0.525,49.5,246.0,1.0,4.55,0.0,0,0.9989811512990321
WA,530081000163,3474,Lacamas Lake Elementary,8.07,5.795,2.275,0,False,,0.2192513368983957,67.0,381.0,0.0,8.05,0.0,0,0.9989811512990321
WA,530447000699,3475,Cascade Middle School,4.85,2.5749999999999997,2.275,0,False,,0.6419529837251357,42.0,569.0,0.0,4.15,0.0,0,0.9989811512990321
WA,530003000007,3476,J M Weatherwax High School,4.55,2.275,2.275,0,True,,0.5814977973568282,38.0,965.0,1.0,4.45,0.0,0,0.9989811512990321
WA,530594000898,3477,Broad View Elementary,9.25,6.975,2.275,0,True,,0.4247311827956989,74.5,451.0,0.0,6.75,0.0,0,0.9989811512990321
WA,530771001169,3478,Kimball Elementary School,4.3,2.025,2.275,0,True,,0.5169082125603864,48.5,435.0,0.0,5.35,29998.0,1,0.9989811512990321
WA,530771001222,3479,Nathan Hale High School,6.0,3.725,2.275,0,False,,0.234375,64.0,1147.0,1.0,5.9,0.0,0,0.9989811512990321
WA,530354000555,3483,Tyee High School,3.25,0.9750000000000001,2.275,0,True,,0.7239819004524887,26.0,907.0,1.0,3.05,0.0,0,0.9989811512990321
WA,530723001071,3485,Hazelwood Elementary School,9.25,6.975,2.275,0,False,,0.2312703583061889,69.0,607.0,0.0,9.7,0.0,0,0.9989811512990321
WA,530039000078,3486,Newport Senior High School,9.8,7.525,2.275,0,False,,0.1049107142857142,84.5,1781.0,1.0,9.8,0.0,0,0.9989811512990321
WA,530813001344,3488,Tukwila Elementary,5.85,3.5749999999999997,2.275,0,True,,0.6836363636363636,51.5,530.0,0.0,5.4,0.0,0,0.9989811512990321
WA,530792001313,3489,Parkwood Elementary,8.9,6.625,2.275,0,True,,0.4129554655870445,71.0,451.0,0.0,6.15,0.0,0,0.9989811512990321
WA,530423000684,3490,Henry David Thoreau Elementary,8.35,6.074999999999999,2.275,0,False,,0.1410788381742738,79.5,480.0,0.0,9.05,0.0,0,0.9989811512990321
WA,530396000629,3491,Park Orchard Elementary School,3.45,1.1750000000000003,2.275,0,True,,0.7530864197530864,36.5,479.0,0.0,3.4,29662.0,1,0.9989811512990321
WA,530591000884,3492,Inglemoor HS,9.3,7.025,2.275,0,False,,0.1492890995260663,78.0,1659.0,1.0,9.25,0.0,0,0.9989811512990321
WA,530591000879,3493,Canyon Park Middle School,6.7,4.425000000000001,2.275,0,False,,0.1704668838219326,72.0,967.0,0.0,7.2,0.0,0,0.9989811512990321
WA,530408000644,3494,Klickitat Elem & High,4.1,1.8249999999999997,2.275,0,True,,0.6086956521739131,39.5,74.0,1.0,3.68,0.0,0,0.9989811512990321
WA,530870001506,3498,Skyline Elementary School,8.48,6.205,2.275,0,True,,0.6521739130434783,67.0,347.0,0.0,7.2,0.0,0,0.9989811512990321
WA,530861001447,3499,Sumner Middle School,8.45,6.174999999999999,2.275,0,True,,0.420249653259362,68.0,739.0,0.0,7.9,0.0,0,0.9989811512990321
WA,530141000272,3500,Thomas Middle School,3.95,1.6750000000000003,2.275,0,False,,0.7701863354037267,44.5,508.0,0.0,2.2,0.0,0,0.9989811512990321
WA,530240000344,3503,Lynnwood Elementary,6.9,4.625,2.275,0,True,,0.5151515151515151,60.5,563.0,0.0,6.35,0.0,0,0.9989811512990321
WA,530240000350,3504,Meadowdale Elementary,7.3,5.025,2.275,0,True,,0.5054545454545455,62.0,504.0,0.0,6.85,0.0,0,0.9989811512990321
WA,530825001383,3506,Indian Trail Elementary,6.25,3.975,2.275,0,False,,0.4157303370786517,54.5,323.0,0.0,7.58,0.0,0,0.9989811512990321
WA,530156000278,3508,Columbia High And Elementary,4.17,1.895,2.275,0,True,,0.8028169014084507,39.5,107.0,1.0,4.13,0.0,0,0.9989811512990321
WA,530882001522,3509,Tenino High School,5.38,3.105,2.275,0,False,,0.4050632911392405,47.0,389.0,1.0,5.7,0.0,0,0.9989811512990321
WA,530945001601,3510,Garrison Middle School,6.05,3.775,2.275,0,True,,0.5207612456747405,48.5,612.0,0.0,5.75,30757.0,1,0.9989811512990321
WA,530732001093,3511,Richland High School,6.55,4.275,2.275,0,False,,0.3089770354906054,59.0,1967.0,1.0,5.7,0.0,0,0.9989811512990321
WA,530657000970,3515,Robert Frost Elementary,2.0,-0.2749999999999999,2.275,1,True,,0.9214092140921408,25.0,499.0,0.0,1.9,35095.0,1,0.9989811512990321
WA,530762001123,3516,Royal High School,4.85,2.5749999999999997,2.275,0,True,,0.711864406779661,42.0,499.0,1.0,4.9,0.0,0,0.9989811512990321
WA,530771001212,3517,McClure Middle School,8.13,5.855,2.275,0,False,,0.1511194029850746,76.0,536.0,0.0,7.5,0.0,0,0.9989811512990321
WA,530771003497,3518,Fairmount Park Elementary School,7.98,5.705,2.275,0,False,,0.1399317406143344,84.0,522.0,0.0,8.55,0.0,0,0.9989811512990321
WA,530282000430,3519,Adelaide Elementary School,4.8,2.525,2.275,0,True,,0.7083333333333334,42.0,402.0,0.0,4.05,31069.0,1,0.9989811512990321
WA,530723001081,3521,Renton Park Elementary School,2.0,-0.2749999999999999,2.275,1,True,,0.6592920353982301,32.0,410.0,0.0,1.8,35027.0,1,0.9989811512990321
WA,530039003149,3522,International School,9.4,7.125,2.275,0,False,,0.1171428571428571,84.0,587.0,1.0,9.28,0.0,0,0.9989811512990321
WA,530456000716,3524,Cedarcrest High School,8.75,6.475,2.275,0,False,,0.11328125,77.5,976.0,1.0,9.05,0.0,0,0.9989811512990321
WA,530030000036,3525,Lea Hill Elementary School,3.9,1.625,2.275,0,True,,0.7467532467532467,34.5,682.0,0.0,6.65,34869.0,1,0.9989811512990321
WA,530792001310,3527,Melvin G Syre Elementary,7.95,5.675000000000001,2.275,0,False,,0.1578947368421052,78.0,484.0,0.0,8.5,0.0,0,0.9989811512990321
WA,530423000679,3528,Redmond High School,8.45,6.174999999999999,2.275,0,False,,0.1303370786516854,82.0,2087.0,1.0,8.15,0.0,0,0.9989811512990321
WA,530423000667,3529,Horace Mann Elementary,7.4,5.125,2.275,0,False,,0.0604395604395604,84.5,383.0,0.0,8.7,0.0,0,0.9989811512990321
WA,530606000912,3531,Long Beach Elementary School,3.4,1.125,2.275,0,True,,0.6237623762376238,54.5,203.0,0.0,,0.0,0,0.9989811512990321
WA,530294000474,3532,Elmhurst Elementary School,4.2,1.9250000000000003,2.275,0,False,,0.8302752293577982,31.5,392.0,0.0,3.9,0.0,0,0.9989811512990321
WA,530267000402,3533,Jefferson Elementary,8.9,6.625,2.275,0,False,,0.4390243902439024,62.5,554.0,0.0,8.7,0.0,0,0.9989811512990321
WA,530240000335,3534,Chase Lake Elementary,6.4,4.125,2.275,0,True,,0.6111111111111112,47.0,429.0,0.0,6.45,0.0,0,0.9989811512990321
WA,530240000331,3536,Brier Elementary,8.45,6.174999999999999,2.275,0,False,,0.1608695652173913,70.5,464.0,0.0,8.8,0.0,0,0.9989811512990321
WA,530486000740,3537,Sunnyside Elementary,5.0,2.725,2.275,0,False,,0.4307692307692308,48.5,527.0,0.0,6.45,0.0,0,0.9989811512990321
WA,530969001645,3538,Centennial Middle School,2.88,0.605,2.275,0,True,,0.5609756097560976,41.5,688.0,0.0,2.9,34403.0,1,0.9989811512990321
WA,530585000865,3539,Lakes Elementary School,4.95,2.6750000000000003,2.275,0,False,,0.4178674351585014,60.0,577.0,0.0,5.25,0.0,0,0.9989811512990321
WA,530618000927,3540,Leland P Brown Elementary,3.78,1.505,2.275,0,True,,0.5976331360946746,57.0,374.0,0.0,6.83,0.0,0,0.9989811512990321
WA,530147000276,3541,John Sager Middle School,3.85,1.5750000000000002,2.275,0,False,,0.6171428571428571,44.0,384.0,0.0,3.85,0.0,0,0.9989811512990321
WA,530927001570,3543,Jason Lee Middle School,5.05,2.775,2.275,0,False,,0.4713467048710602,52.0,698.0,0.0,3.6,0.0,0,0.9989811512990321
WA,530038000052,3545,Laurin Middle School,3.15,0.875,2.275,0,False,,0.3662182361733931,42.5,713.0,0.0,2.95,0.0,0,0.9989811512990321
WA,531005001682,3546,Woodland High School,6.5,4.225,2.275,0,False,,0.4444444444444444,59.5,749.0,1.0,5.95,0.0,0,0.9989811512990321
WA,530282000432,3547,Camelot Elementary School,4.25,1.975,2.275,0,True,,0.5657894736842105,47.0,353.0,0.0,4.5,30015.0,1,0.9989811512990321
WA,530423000657,3548,John J. Audubon Elementary,9.65,7.375,2.275,0,False,,0.0329670329670329,83.5,558.0,0.0,8.9,0.0,0,0.9989811512990321
WA,530396000623,3550,Lake Youngs Elementary School,8.8,6.525,2.275,0,False,,0.2706270627062706,71.5,477.0,0.0,8.8,0.0,0,0.9989811512990321
WA,530033000045,3552,Capt Johnston Blakely Elem Sch,9.9,7.625,2.275,0,False,,0.0662251655629139,92.0,363.0,0.0,9.9,0.0,0,0.9989811512990321
WA,530354002974,3553,Raisbeck Aviation High School,9.85,7.574999999999999,2.275,0,False,,0.25,89.75,400.0,1.0,9.75,0.0,0,0.9989811512990321
WA,530234000324,3554,Easton School,4.65,2.3750000000000004,2.275,0,True,,0.6721311475409836,39.5,106.0,1.0,3.35,0.0,0,0.9989811512990321
WA,530975001658,3555,White Pass Elementary School,5.72,3.445,2.275,0,True,,0.8076923076923077,49.5,209.0,0.0,6.43,0.0,0,0.9989811512990321
WA,530927002943,3556,Vancouver Home Connection,5.25,2.975,2.275,0,False,,0.4098360655737705,59.5,209.0,1.0,3.75,0.0,0,0.9989811512990321
WA,530696001027,3557,Fruitland Elementary,6.7,4.425000000000001,2.275,0,False,,0.3322368421052631,77.5,655.0,0.0,6.5,0.0,0,0.9989811512990321
WA,530696001043,3558,Wildwood Elementary,6.48,4.205,2.275,0,True,,0.5736434108527132,46.0,462.0,0.0,6.75,0.0,0,0.9989811512990321
WA,530726002949,3559,Republic Junior High,5.23,2.9550000000000005,2.275,0,False,,0.7377049180327869,52.0,63.0,0.0,2.58,0.0,0,0.9989811512990321
WA,530240000329,3560,Alderwood Middle School,5.45,3.1750000000000003,2.275,0,False,,0.4974554707379134,53.0,791.0,0.0,4.25,0.0,0,0.9989811512990321
WA,530802001326,3561,Riverview Elementary,5.9,3.6250000000000004,2.275,0,False,,0.2555205047318612,50.5,569.0,0.0,5.2,0.0,0,0.9989811512990321
WA,530492000744,3562,Colbert Elementary School,7.98,5.705,2.275,0,False,,0.2592592592592592,68.5,521.0,0.0,5.5,0.0,0,0.9989811512990321
WA,530095001935,3564,Cascade High School,7.0,4.725,2.275,0,False,,0.4077669902912621,64.5,422.0,1.0,7.0,0.0,0,0.9989811512990321
WA,530927001587,3565,Washington Elementary,1.4,-0.875,2.275,1,True,,0.8263473053892215,29.5,337.0,0.0,1.45,47415.0,1,0.9989811512990321
WA,530594000905,3566,Olympic View Elem,5.43,3.155,2.275,0,True,,0.5862068965517241,37.0,467.0,0.0,7.2,0.0,0,0.9989811512990321
WA,530282000450,3567,Sunnycrest Elementary School,3.4,1.125,2.275,0,True,,0.9035714285714286,33.0,563.0,0.0,2.6,34942.0,1,0.9989811512990321
WA,530282000440,3568,Lake Grove Elementary School,3.5,1.225,2.275,0,True,,0.8514851485148515,42.5,367.0,0.0,3.0,0.0,0,0.9989811512990321
WA,530375001773,3569,Echo Glen School,1.65,-0.625,2.275,1,False,,0.9705882352941176,10.0,78.0,1.0,1.85,110892.0,1,0.9989811512990321
WA,530696001036,3572,Mt View Elementary,7.3,5.025,2.275,0,True,,0.4032258064516129,57.0,337.0,0.0,7.7,0.0,0,0.9989811512990321
WA,530111000195,3573,Greenacres Middle School,6.75,4.475,2.275,0,False,,0.2657894736842105,71.0,539.0,0.0,6.8,0.0,0,0.9989811512990321
WA,530687001009,3574,Prescott Elementary School,4.75,2.475,2.275,0,True,,0.8533333333333334,44.5,130.0,0.0,5.6,0.0,0,0.9989811512990321
WA,530042000113,3576,Sehome High School,7.07,4.795,2.275,0,False,,0.1838235294117647,77.0,1153.0,1.0,7.45,0.0,0,0.9989811512990321
WA,530726001089,3579,Republic Senior High School,4.97,2.695,2.275,0,False,,0.75,49.75,81.0,1.0,5.3,0.0,0,0.9989811512990321
WA,530873001514,3580,Taholah High School,3.3,1.025,2.275,0,True,,0.6428571428571429,24.5,67.0,1.0,3.45,0.0,0,0.9989811512990321
WA,530771001267,3581,Wing Luke Elementary School,8.1,5.824999999999999,2.275,0,True,,0.8083832335329342,62.0,312.0,0.0,5.4,0.0,0,0.9989811512990321
WA,530282000454,3582,Valhalla Elementary School,3.65,1.375,2.275,0,True,,0.8013468013468014,46.0,580.0,0.0,3.7,26142.0,1,0.9989811512990321
WA,530282000455,3583,Wildwood Elementary School,1.45,-0.825,2.275,1,True,,0.890728476821192,29.0,529.0,0.0,3.0,53253.0,1,0.9989811512990321
WA,530282000451,3584,Thomas Jefferson High School,4.85,2.5749999999999997,2.275,0,False,,0.5561097256857855,45.5,1695.0,1.0,4.35,0.0,0,0.9989811512990321
WA,530000100383,3585,Westwood Elementary School,8.05,5.775,2.275,0,False,,0.2894736842105263,67.0,371.0,0.0,8.15,0.0,0,0.9989811512990321
WA,530723001078,3586,Maplewood Heights Elementary School,9.05,6.775,2.275,0,False,,0.3441734417344173,69.0,736.0,0.0,9.05,0.0,0,0.9989811512990321
WA,530723001064,3587,Benson Hill Elementary School,3.15,0.875,2.275,0,False,,0.5151515151515151,50.0,559.0,0.0,2.7,0.0,0,0.9989811512990321
WA,530039000072,3588,Interlake Senior High School,8.4,6.125,2.275,0,False,,0.1981566820276497,78.0,1705.0,1.0,8.25,0.0,0,0.9989811512990321
WA,530876001517,3589,Shadow Lake Elementary,7.95,5.675000000000001,2.275,0,True,,0.2950819672131147,64.0,509.0,0.0,7.65,0.0,0,0.9989811512990321
WA,530423000663,3590,Finn Hill Middle School,6.95,4.675000000000001,2.275,0,False,,0.2031746031746031,72.0,676.0,0.0,6.0,0.0,0,0.9989811512990321
WA,530423000658,3591,Benjamin Franklin Elementary,8.85,6.574999999999999,2.275,0,False,,0.074235807860262,78.0,480.0,0.0,8.6,0.0,0,0.9989811512990321
WA,530423000656,3592,Alexander Graham Bell Elementary,8.7,6.424999999999999,2.275,0,False,,0.2420091324200913,71.0,546.0,0.0,9.15,0.0,0,0.9989811512990321
WA,530396000630,3593,Pine Tree Elementary School,4.4,2.1250000000000004,2.275,0,True,,0.7401574803149606,35.0,436.0,0.0,4.45,25834.0,1,0.9989811512990321
WA,530108000184,3594,John D. Bud Hawk Elementary at Jackson Park,7.28,5.005000000000001,2.275,0,False,,0.4913793103448275,57.0,510.0,0.0,6.2,0.0,0,0.9989811512990321
WA,530246000368,3596,Mt. Stuart Elementary,5.8,3.525,2.275,0,True,,0.6223175965665236,52.0,494.0,0.0,4.9,0.0,0,0.9989811512990321
WA,530993001676,3597,Winlock Senior High,6.72,4.445,2.275,0,True,,0.8837209302325582,39.5,176.0,1.0,6.35,0.0,0,0.9989811512990321
WA,530918001549,3600,Curtis Senior High,8.95,6.674999999999999,2.275,0,False,,0.3211991434689507,71.5,1348.0,1.0,8.7,0.0,0,0.9989811512990321
WA,530918001551,3601,Sunset Primary,6.5,4.225,2.275,0,False,,0.3950617283950617,67.0,596.0,0.0,7.0,0.0,0,0.9989811512990321
WA,530141000263,3602,Lochburn Middle School,1.6,-0.6749999999999998,2.275,1,True,,0.9093851132686084,27.5,637.0,0.0,1.05,52475.0,1,0.9989811512990321
WA,530078000154,3603,Allen Elementary,2.05,-0.2250000000000001,2.275,1,True,,0.8360655737704918,18.0,435.0,0.0,3.6,53104.0,1,0.9989811512990321
WA,530240000360,3605,Sherwood Elementary,8.1,5.824999999999999,2.275,0,False,,0.2636986301369863,64.0,552.0,0.0,8.3,0.0,0,0.9989811512990321
WA,530240002293,3606,Edmonds Elementary,8.65,6.375,2.275,0,False,,0.1336898395721925,79.5,318.0,0.0,7.3,0.0,0,0.9989811512990321
WA,530240000341,3607,Hazelwood Elementary,5.8,3.525,2.275,0,False,,0.3688212927756654,59.0,452.0,0.0,4.55,0.0,0,0.9989811512990321
WA,530240000357,3608,Oak Heights Elementary,5.1,2.8249999999999997,2.275,0,True,,0.436046511627907,50.5,618.0,0.0,6.1,0.0,0,0.9989811512990321
WA,530198000300,3609,Darrington Elementary School,4.67,2.395,2.275,0,True,,0.5159574468085106,49.5,317.0,0.0,3.45,0.0,0,0.9989811512990321
WA,530123000223,3610,Cheney High School,6.9,4.625,2.275,0,False,,0.4457478005865102,54.5,1332.0,1.0,6.5,0.0,0,0.9989811512990321
WA,530585000868,3611,Nisqually Middle School,3.2,0.9250000000000003,2.275,0,False,,0.5017921146953405,46.0,929.0,0.0,2.1,0.0,0,0.9989811512990321
WA,530910001545,3612,Tumwater Middle School,6.65,4.375,2.275,0,False,,0.3303964757709251,62.0,675.0,0.0,6.95,0.0,0,0.9989811512990321
WA,530159000279,3613,Columbia Elementary,3.8,1.525,2.275,0,False,,0.5819209039548022,44.5,378.0,0.0,3.6,0.0,0,0.9989811512990321
WA,530693001021,3614,Sunnyside Elementary,8.38,6.105,2.275,0,False,,0.297029702970297,71.0,326.0,0.0,7.43,0.0,0,0.9989811512990321
WA,531011001698,3615,Lewis & Clark Middle School,2.7,0.42500000000000027,2.275,0,True,,0.8875598086124402,26.0,866.0,0.0,2.7,49014.0,1,0.9989811512990321
WA,530270000421,3618,Marrion Elementary School,2.05,-0.2250000000000001,2.275,1,True,,0.7425373134328358,36.5,475.0,0.0,3.35,47596.0,1,0.9989811512990321
WA,530762001124,3620,Royal Middle School,5.1,2.8249999999999997,2.275,0,True,,0.832,35.0,277.0,0.0,3.6,0.0,0,0.9989811512990321
WA,530366000566,3621,Lincoln Elementary,5.1,2.8249999999999997,2.275,0,True,,0.7383177570093458,44.5,287.0,0.0,3.6,0.0,0,0.9989811512990321
WA,530366000564,3622,Hoquiam High School,4.87,2.595,2.275,0,True,,0.6178861788617886,37.0,469.0,1.0,4.5,0.0,0,0.9989811512990321
WA,530282000444,3625,Nautilus K-8 School,6.35,4.074999999999999,2.275,0,True,,0.5747800586510264,50.0,577.0,0.0,5.5,0.0,0,0.9989811512990321
WA,530282000448,3626,Sacajawea Middle School,2.75,0.4750000000000001,2.275,0,False,,0.7540983606557377,36.0,786.0,0.0,2.95,0.0,0,0.9989811512990321
WA,530282001835,3627,Mark Twain Elementary School,2.25,-0.02499999999999991,2.275,0,True,,0.930327868852459,27.0,510.0,0.0,1.8,48412.0,1,0.9989811512990321
WA,530282000453,3628,Twin Lakes Elementary School,7.65,5.375,2.275,0,True,,0.6226415094339622,52.0,365.0,0.0,7.15,31069.0,1,0.9989811512990321
WA,530723001080,3630,Hazen Senior High School,6.9,4.625,2.275,0,False,,0.345,67.0,1713.0,1.0,6.65,0.0,0,0.9989811512990321
WA,530039000079,3631,Odle Middle School,9.35,7.074999999999999,2.275,0,False,,0.2117988394584139,80.0,1026.0,0.0,9.65,0.0,0,0.9989811512990321
WA,530039000058,3633,Ardmore Elementary School,6.55,4.275,2.275,0,True,,0.5063291139240507,47.0,455.0,0.0,5.9,0.0,0,0.9989811512990321
WA,530039000088,3634,Spiritridge Elementary School,9.7,7.424999999999999,2.275,0,False,,0.0804597701149425,85.5,692.0,0.0,9.7,0.0,0,0.9989811512990321
